19,16|26,70,15,82|327.71
19,17|78,89,10,63,59,68|488.59003
20,0|2,32,89,30|370.75998
20,1|98|151.76001
20,3|72,40|244.31
20,4|2,32,89|271.5
20,5|96,79,55,13|376.19998
20,7|96,79,55,13,53|364.37
20,8|35,56,19,38|380.84
20,9|96,79,55|306.91998
20,10|2,32|236.35
20,11|72,60,54|301.89
20,12|35,56,44,26|343.76
20,13|96,79,55|305.24
20,14|92|166.42
20,15|2,32,89,4|356.96
20,16|2,32,89,80|393.99
20,17|72,60,54,11|341.74002
20,18|35,56|234.84
20,19|35,56|246.95999
21,0|93,19,26,70,15|398.55002
21,1|84,56,35,36,98|410.95
21,2|84,56|209.23999
21,3|84,56,2,96,72,40|467.59
21,4|84,56,78,89|318.5
21,5|84,56,78,89,10,63,59,53|533.53
21,6|84,56,35,57|382.96
21,7|84,56,78,89,10,63,59|489.7
21,8|50,74,58|274.36002
21,9|84,56,2,96,79,55|488.59998
21,10|84,56,78,89|283.75
21,11|84,56,2,96,72,60,54|525.17
21,12|93,19|251.15001
21,13|84,56,2,96,79,55|486.91998
21,14|84,56,35,36,98,1|449.90002
21,15|93,19,26,70|370.40002
21,16|84,56,78,89,80|440.99
21,17|84,56,2,96,79,55,9|543.67
21,19|93|153.85
21,20|84,56,35|289.82
22,0|70,15|212.0
22,1|38,19,56,35,36,98|501.7
22,2|38,19,56|299.99
22,3|38,19,83,81,96,72,40|558.28
22,4|70,15|269.31
22,5|70,15,80,63,59,53|494.86
22,6|38,19,56,35,57|473.71
22,7|70,15,80,63,59|451.03
22,9|70,15,80,63,59,13|470.89
22,10|70,15,4|312.75
22,11|70,15,80,63,59,13|515.83
22,13|70,15,80,63,59|449.32
22,14|38,19,56,35,36,98,1|540.65
22,15|70|183.85
22,16|70,15,82|295.01
22,17|70,15,80,63,59,68|516.83997
22,18|38,19|215.51001
22,19|38|133.61
22,20|38,19,56,35|380.57
22,21|58,74,50|277.4
23,0|16|138.47
23,1|63,10,32,2,36,98|547.75
23,2|63,10,32|334.51
23,3|76,53,9,54|338.21002
23,4|27|181.39
23,5|37,95|181.82999
23,6|25,59,55,79,72,91|461.34998
23,7|37|135.82
23,8|27,15,70|345.72
23,9|76,53|209.25
23,10|63|188.54001
23,11|76,53|246.8
23,12|27,15,70|291.3
23,13|76,53|192.20999
23,14|25,59,55,79,72,91,6|546.45996
23,15|27|159.18
23,17|37,7|226.23001
23,18|63,10,89,78,69|416.07
23,19|27,15,70,26|375.72998
23,20|63,10,32,2|424.89
23,21|63,10,89,78,56,84|472.29
23,22|27,15,70|343.03
24,0|16|148.77
24,1|16,80,10,32,2,36,98|579.93
24,2|16,80,10,32|366.69
24,3|73,76,53,9,54|391.96002
24,4|16,27|205.12
24,5|73,76,95|237.44
24,6|25,59,55,79,72,91|520.39
24,7|73,76|192.78
24,8|16,82,15,70|360.77997
24,9|73,76,53|263.0
24,10|16,80|220.72
24,11|73,76,53|300.55
24,12|16,82,15,70|306.36
24,13|73,76,53|245.95999
24,14|25,59,55,79,72,91,6|605.5
24,15|16,82|174.23999
24,17|73,76,7|283.19
24,18|16,80,89,78,69|447.85
24,19|16,82,15,70,26|390.78995
24,20|16,80,10,32,2|457.07
24,21|16,80,89,78,56,84|504.07
24,22|16,82,15,70|358.08997
25,0|16|173.70999
25,1|59,55,79,72,91,92|511.47
25,2|63,10,32|316.62
25,3|7,9,54|300.96002
25,4|63,33|190.32999
25,5|95|142.47
25,6|59,55,79,72,91|421.84003
25,8|23,27,15,70|385.22998
25,9|7|172.0
25,10|63|170.65
25,11|7,51|207.85
25,12|23,27,15,70|330.81
25,13|7,53|155.47
25,14|59,55,79,72,91,6|506.95
25,15|23,27|198.69
25,17|7|186.75
25,18|63,10,89,78,69|398.18
25,19|63,10,89,78|387.47998
25,20|59,55,79,96|390.02
25,21|63,10,89,78,56,84|454.4
25,22|23,27,15,70|382.53998
26,0|70,15|214.37
26,1|44,56,35,36,98|396.08
26,2|44,56|194.37
26,3|44,56,2,96,72,40|452.72
26,4|70,15|271.68
26,5|19,78,89,10,63,59,53|496.94
26,6|44,56,35,57|368.09
26,7|19,78,89,10,63,59|453.11002
26,8|38|108.350006
26,9|19,78,89,10,63,59,13|472.97003
26,10|19,78,89|247.16
26,11|44,56,2,96,72,60,54|510.3
26,13|19,78,89,10,63,59|451.40002
26,14|44,56,35,36,98,1|435.03
26,15|70|186.22
26,16|70,15,82|297.38
26,17|19,78,89,10,63,59,68|518.92004
26,18|19|112.23
26,20|44,56,35|274.95
26,21|19,93|184.18
26,22|38|108.08
26,23|70,15,27|345.40002
26,24|70,15,82,16|360.46002
26,25|70,15,27,23|384.91003
27,1|80,89,32,2,36,98|473.81998
27,2|80,89,32|260.58
27,3|63,59,13,9,54|357.64
27,5|63,59,53|252.65
27,6|28,31,79,72,91|437.41003
27,7|63,59|208.82
27,8|15,70|257.63998
27,9|63,59,13|228.68
27,10|80|114.61
27,11|63,59,13|273.62
27,12|15,70|203.21999
27,13|63,59|207.11
27,14|80,89,32,2,36,98,1|512.76996
27,17|63,59,68|274.63
27,18|80,89,78,69|341.74
27,19|15,70,26|287.65
27,20|80,89,32,2|350.96
27,21|80,89,78,56,84|397.96
27,22|15,70|254.94998
27,24|16|111.81
27,25|23|127.59
27,26|15,70|257.32
28,0|94|102.06
28,1|10,32,2,36,98|402.31
28,2|10,32|189.07
28,3|31,79,99|304.24
28,5|59,53|225.91
28,6|31,79,72,91|365.62
28,7|59|182.08
28,8|15,70|284.66998
28,9|59,13|201.94
28,11|59,13|246.88
28,12|15,70|230.24998
28,13|59|180.37
28,14|10,32,2,36,98,1|441.26
28,16|80|114.86
28,17|59,68|247.89001
28,18|89,78,69|270.49
28,19|89,78|259.78998
28,20|10,32,2|279.45
28,21|89,78,56,84|326.71
28,22|15,70|281.97998
28,23|27|159.87
28,24|80,16|177.94
28,25|63|148.38
28,26|15,70|284.34998
29,0|74,38,70,15|348.18
29,1|93,56,35,36,98|445.33002
29,2|93,56|243.62
29,3|93,56,2,96,72,40|501.97
29,4|90,44,78,89|351.79
29,5|90,44,78,89,10,63,59,53|566.82007
29,6|93,56,35,57|417.34
29,7|90,44,78,89,10,63,59|522.99
29,8|62,58|181.79999
29,9|93,56,2,96,79,55|522.98
29,10|90,44,78,89|317.04
29,11|93,56,2,96,72,60,54|559.55
29,12|74,38|192.45
29,13|90,44,78,89,10,63,59|521.28
29,14|93,56,35,36,98,1|484.28003
29,15|74,38,70|320.03
29,16|74,38,70,15,82|431.19
29,17|93,56,2,96,79,55,9|578.05
29,19|90|121.979996
29,20|93,56,35|324.2
29,21|50|136.72
29,22|62,58|184.84
29,23|74,38,70,15,27|479.21002
29,24|74,38,70,15,82,16|494.27002
29,25|90,44,78,89,10,63|487.69
29,26|75|143.92
29,27|74,38,70,15|391.13
29,28|90,44,78,89|360.0
30,1|89,32,2,36,98|425.0
30,2|89,32|211.76
30,3|31,79,99|331.18
30,5|33,59,53|258.39
30,6|31,79,72,91|392.56
30,7|33,59|214.56
30,8|15,70|248.19
30,9|33,59,13|234.42001
30,11|33,59,13|279.36002
30,12|15,70|193.77
30,13|33,59|212.85
30,14|89,32,2,36,98,1|463.95
30,16|27|104.33
30,17|33,59,68|280.37
30,18|89,78,69|292.92
30,19|15,70,26|278.2
30,20|89,32,2|302.13998
30,21|89,78,56,84|349.14
30,22|15,70|245.5
30,23|27|143.68
30,24|27,16|167.41
30,25|33,63|181.01
30,26|15,70|247.87001
30,29|15,70,38,74|381.68002
31,0|30|164.13
31,1|32,2,36,98|342.43
31,2|32|129.19
31,3|79,99|235.67001
31,5|33,59,53|272.18
31,6|79,72,91|297.05
31,7|33,59|228.35
31,8|4,15,70|339.84
31,9|79,55|233.98999
31,11|79,99,54|272.90002
31,12|4,15,70|285.41998
31,13|33,59|226.64
31,14|32,2,36,98,1|381.38
31,15|4|153.29999
31,16|28,80|183.43
31,17|79,55,9|289.06
31,18|81,69|220.76001
31,19|89,78|213.81
31,20|32,2|219.57
31,21|81,56,84|275.95
31,22|4,15,70|337.15
31,23|33,63|212.69
31,24|28,80,16|246.51
31,25|33,63|194.79999
31,26|89,78,19|244.14
31,27|28|140.36
31,29|81,56,93|310.33002
32,0|89,30|230.07
32,1|2,36,98|263.55
32,3|96,72,40|289.63998
32,4|89|130.81
32,5|10,63,59,53|345.44
32,6|88,57|232.29999
32,7|10,63,59|301.61002
32,8|78,19,38|276.68
32,9|96,79,55|310.65
32,11|96,72,60,54|347.22003
32,12|78,19|240.1
32,13|10,63,59|299.90002
32,14|2,36,98,1|302.5
32,15|89,4|216.26999
32,16|89,80|253.29999
32,17|96,79,55,9|365.72
32,18|81,69|144.98
32,19|78|142.8
32,20|2|140.69
32,21|56,84|200.15
32,22|78,19,38|276.41
32,23|10,63|284.2
32,24|89,80,16|316.38
32,25|10,63|266.31
32,26|78,19|173.13
32,27|89,80|210.26999
32,28|10|138.76001
32,29|56,93|234.53
32,30|89|161.45
33,0|80|119.86
33,1|89,32,2,36,98|416.22
33,2|89,32|202.98
33,3|59,13,9,54|301.03003
33,5|59,53|196.04001
33,6|31,79,72,91|373.19
33,7|59|152.20999
33,8|80,15,70|310.45
33,9|59,13|172.07
33,11|59,13|217.01001
33,12|80,15,70|256.03
33,13|59|150.5
33,14|89,32,2,36,98,1|455.17
33,15|80|123.91
33,16|80|125.28999
33,17|59,68|218.02
33,18|89,78,69|284.13998
33,19|89,78|273.44
33,20|89,32,2|293.36
33,21|89,78,56,84|340.36002
33,22|80,15,70|307.76
33,23|63|136.54999
33,24|80,16|188.37
33,25|63|118.659996
33,26|89,78,19|303.77
33,29|89,78,44,90|373.65
33,32|89|152.67
34,0|58,45,70,15|305.56
34,1|74,44,56,35,36,98|508.18002
34,2|74,44,56|306.47
34,3|74,44,56,2,96,72,40|564.82
34,4|58,45,70,15|362.87
34,5|58,45,70,15,80,63,59,53|588.42004
34,6|74,44,56,35,57|480.19
34,7|58,45,70,15,80,63,59|544.58997
34,8|58|112.33
34,9|58,45,70,15,80,63,59,13|564.45
34,10|74,44,78,89|363.49002
34,11|58,45,70,15,80,63,59,13|609.39
34,12|58|145.29001
34,13|58,45,70,15,80,63,59|542.88
34,14|74,44,56,35,36,98,1|547.13
34,15|58,45,70|277.41
34,16|58,45,70,15,82|388.57
34,17|58,45,70,15,80,63,59,68|610.39996
34,18|75|179.39001
34,19|74|152.71
34,20|74,44,56,35|387.05002
34,21|62,50|231.18
34,22|58|115.37
34,23|58,45,70,15,27|436.59003
34,24|58,45,70,15,82,16|451.65002
34,25|58,45,70,15,27,23|476.10004
34,26|58|148.35
34,27|58,45,70,15|348.51
34,28|58,45,70,15|375.54
34,29|62|122.2
34,30|58,45,70,15|339.06
34,31|74,44,78,89|360.47
34,32|74,44,83|288.96
34,33|58,45,70,15,80|401.32
35,0|32,89,30|303.49
35,1|36,98|190.48
35,3|88,72,40|256.44998
35,4|32,89|204.23001
35,5|96,79,55,13|349.81
35,6|57|162.48999
35,7|96,79,55,13,53|337.98
35,8|56,19,38|311.49
35,9|96,79,55|280.53
35,10|32|169.08
35,11|88,72,60,54|314.03
35,12|56,44,26|274.40997
35,13|96,79,55|278.85
35,14|36,98,1|229.43
35,15|32,89,4|289.69
35,16|32,89,80|326.72
35,17|96,79,55,9|335.6
35,18|56|165.48999
35,19|56|177.61
35,21|56,84|220.46999
35,22|56,19,38|311.22
35,23|32,10,63|357.62
35,24|32,89,80,16|389.8
35,25|32,10,63|339.72998
35,26|56,44|205.59999
35,27|32,89,80|283.69
35,28|32,10|212.18
35,29|56,93|254.85
35,30|32,89|234.87
35,31|32|152.29999
35,33|32,89|226.09
35,34|56,44,74|317.7
36,0|2,32,89,30|344.65
36,1|98|148.97
36,3|88,72,40|285.05
36,4|2,32,89|245.39001
36,5|96,79,55,13|379.50998
36,6|20|143.48
36,7|96,79,55,13,53|367.68
36,8|35,56,19,38|353.0
36,9|96,79,55|310.22998
36,10|2,32|210.24
36,11|88,72,60,54|342.63
36,12|35,56,44,26|315.91998
36,13|96,79,55|308.55
36,14|98,1|187.92
36,15|2,32,89,4|330.85
36,16|2,32,89,80|367.88
36,17|96,79,55,9|365.3
36,18|35,56|207.0
36,19|35,56|219.12
36,21|35,56,84|261.98
36,22|35,56,19,38|352.73
36,23|2,32,10,63|398.78003
36,24|2,32,89,80,16|430.96002
36,25|2,32,10,63|380.89
36,26|35,56,44|247.11
36,27|2,32,89,80|324.85
36,28|2,32,10|253.34
36,29|35,56,93|296.36002
36,30|2,32,89|276.03
36,31|2,32|193.45999
36,32|2|114.58
36,33|2,32,89|267.25
36,34|35,56,44,74|359.21002
37,0|16|176.07
37,1|59,55,79,72,91,92|511.55
37,2|63,10,32|317.48
37,3|7,9,54|298.91003
37,4|63,33|191.19
37,5|95|140.29999
37,6|59,55,79,72,91|421.91998
37,8|23,27,15,70|387.25
37,9|7|169.95001
37,10|63|171.51001
37,11|7,51|205.8
37,12|23,27,15,70|332.83002
37,13|7,53|153.42
37,14|59,55,79,72,91,6|507.02997
37,15|23,27|200.70999
37,17|7|184.70001
37,18|63,10,89,78,69|399.04
37,19|63,10,89,78|388.34003
37,20|59,55,79,96|390.09998
37,21|63,10,89,78,56,84|455.26
37,22|23,27,15,70|384.56
37,24|25|100.97
37,26|23,27,15,70|386.93
37,27|23|129.61
37,28|63|149.23999
37,29|63,10,89,78,44,90|488.55
37,30|63,33|181.87
37,31|63,33|195.66
37,32|63,10|267.17
37,33|63|119.52
37,34|23,27,15,70,12,58|478.12003
37,35|63,10,32|340.59003
37,36|63,10,32,2|381.75
38,0|70,15|189.56999
38,1|19,56,35,36,98|433.35
38,2|19,56|231.64
38,3|19,83,81,96,72,40|489.93002
38,4|70,15|246.88
38,5|70,15,80,63,59,53|472.43
38,6|19,56,35,57|405.36
38,7|70,15,80,63,59|428.6
38,9|70,15,80,63,59,13|448.46002
38,10|19,78,89|282.09
38,11|70,15,80,63,59,13|493.40002
38,13|70,15,80,63,59|426.89
38,14|19,56,35,36,98,1|472.30002
38,15|70|161.42
38,16|70,15,82|272.58
38,17|70,15,80,63,59,68|494.41
38,18|19|147.16
38,20|19,56,35|312.22
38,21|19,93|219.10999
38,23|70,15,27|320.59998
38,24|70,15,82,16|335.65997
38,25|70,15,27,23|360.11
38,27|70,15|232.51999
38,28|70,15|259.55
38,29|74|158.61
38,30|70,15|223.07
38,31|19,78,89|279.06998
38,32|19,78|208.06
38,33|70,15,80|285.33002
38,34|58|127.020004
38,35|19,56|242.87
38,36|19,56,35|284.38
38,37|70,15,27,23|362.12997
39,0|35,32,89,30|362.06998
39,1|98|132.72
39,3|20,72,40|281.46
39,4|35,32,89|262.81
39,5|96,79,55,13|388.91
39,6|57|131.62
39,7|96,79,55,13,53|377.08002
39,8|35,56,19,38|370.07
39,9|96,79,55|319.63
39,10|35,32|227.66
39,11|20,72,60,54|339.03998
39,12|35,56,44,26|332.99
39,13|96,79,55|317.95
39,14|98,1|171.67
39,15|35,32,89,4|348.27
39,16|35,32,89,80|385.3
39,17|96,79,55,9|374.7
39,18|35,56|224.07
39,19|35,56|236.19
39,21|35,56,84|279.05002
39,22|35,56,19,38|369.80002
39,23|35,32,10,63|416.2
39,24|35,32,89,80,16|448.38
39,25|35,32,10,63|398.31
39,26|35,56,44|264.18
39,27|35,32,89,80|342.27
39,28|35,32,10|270.76
39,29|35,56,93|313.43002
39,30|35,32,89|293.44998
39,31|35,32|210.88
39,32|35|132.0
39,33|35,32,89|284.66998
39,34|35,56,44,74|376.28003
39,37|35,32,10,63|399.17
39,38|35,56,19|301.45
40,0|79,31,30|345.26
40,1|48,92|264.65
40,2|72,96|199.45
40,4|79,31|248.97
40,5|54,11|209.56
40,6|48|178.87
40,7|54,9|218.19
40,8|72,96,81,83,19,38|499.65002
40,9|54|142.53
40,10|79,31|208.28
40,11|54|119.130005
40,12|72,96,2,56,44,26|462.63
40,13|54,9|164.1
40,14|48,6|263.97998
40,15|79,31,4|334.43
40,16|60,55,59,25|359.05997
40,17|54,11|158.98001
40,18|72,96,2,56|353.71
40,19|72,96,81,83|365.77002
40,20|72|185.41
40,21|72,96,2,56,84|408.69
40,22|72,96,81,83,19,38|499.38004
40,23|60,55,59,25|310.55
40,24|60,55,59,25|369.58997
40,25|60,55,59|271.03998
40,26|72,96,2,56,44|393.82
40,27|60,55,59,63|318.01
40,28|79,31|249.70001
40,29|72,96,2,56,93|443.07
40,30|79,31|276.64
40,31|79|181.13
40,32|72,96|230.73999
40,33|79,31|257.27002
40,34|72,96,2,56,44,74|505.92
40,35|72,88|197.54999
40,36|72,88|226.15
40,37|60,55,59|271.12
40,38|72,96,81,83,19|431.03003
40,39|72,20|222.56
41,0|71,16|229.55
41,1|71,16,80,10,32,2,36,98|660.70996
41,2|71,16,80,10,32|447.47
41,3|71,73,76,53,9,54|486.45
41,4|71,16,27|285.9
41,5|71,37,95|330.65
41,6|71,25,59,55,79,72,91|610.51
41,7|71,37|284.64
41,8|71,16,82,15,70|441.56
41,9|71,73,76,53|357.49
41,10|71,16,80|301.5
41,11|71,73,76,53|395.03998
41,12|71,16,82,15,70|387.14
41,13|71,73,76,53|340.44998
41,14|71,25,59,55,79,72,91,6|695.62
41,15|71,16,82|255.01999
41,16|71|143.86
41,17|71,37,7|375.05002
41,18|71,16,80,89,78,69|528.63
41,19|71,16,82,15,70,26|471.56998
41,20|71,16,80,10,32,2|537.85
41,21|71,16,80,89,78,56,84|584.85004
41,22|71,16,82,15,70|438.87
41,23|71|150.7
41,25|71|188.67
41,26|71,16,82,15,70|441.24
41,27|71,16|192.59
41,28|71,16,80|258.72
41,29|71,16,82,15,70,38,74|575.05005
41,30|71,16,27|248.19
41,31|71,16,80,28|327.29
41,32|71,16,80,10|397.16
41,33|71,16,80|269.15
41,34|71,16,82,15,70,12,58|532.43
41,35|71,16,80,10,32|470.58002
41,36|71,16,80,10,32,2|511.74
41,37|71|190.35
41,38|71,16,82,15,70|416.44
41,39|71,16,80,10,32,35|529.16003
41,40|71,25,59,55,60|459.71
42,0|16|140.41
42,1|63,10,32,2,36,98|548.14
42,2|63,10,32|334.9
42,3|76,53,9,54|336.51
42,4|27|183.32
42,5|37,95|180.5
42,6|25,59,55,79,72,91|460.06
42,7|37|134.49
42,8|27,15,70|347.65
42,9|76,53|207.55
42,10|63|188.93
42,11|76,53|245.1
42,12|27,15,70|293.23
42,13|76,53|190.51001
42,14|25,59,55,79,72,91,6|545.17
42,15|27|161.11
42,17|37,7|224.90001
42,18|63,10,89,78,69|416.46
42,19|27,15,70,26|377.66
42,20|63,10,32,2|425.28
42,21|63,10,89,78,56,84|472.68
42,22|27,15,70|344.96
42,26|27,15,70|347.33002
42,28|27|161.8
42,29|27,15,70,38,74|481.13998
42,30|27|145.61
42,31|63,33|213.08
42,32|63,10|284.59
42,33|63|136.94
42,34|27,15,70,12,58|438.52002
42,35|63,10,32|358.01
42,36|63,10,32,2|399.16998
42,38|27,15,70|322.53
42,39|63,10,32,35|416.59003
42,40|25,59,55,60|309.26
42,41|71|151.43
43,0|94|112.17999
43,1|10,32,2,36,98|392.98
43,2|10,32|179.74
43,3|31,79,99|294.08
43,5|59,53|224.06
43,6|31,79,72,91|355.46002
43,7|59|180.23001
43,8|30,15,70|293.6
43,9|59,13|200.09
43,11|59,13|245.03
43,12|30,15,70|239.18
43,13|59|178.52
43,14|10,32,2,36,98,1|431.93002
43,15|30|107.06
43,16|80|125.17999
43,17|59,68|246.04001
43,18|10,89,78,69|261.3
43,19|10,89,78|250.6
43,20|10,32,2|270.12
43,21|10,89,78,56,84|317.52002
43,22|30,15,70|290.91
43,23|63|165.73
43,24|80,16|188.26
43,25|63|147.84
43,26|10,89,78,19|280.93
43,29|10,89,78,44,90|350.81
43,32|10|129.43001
43,34|30,15,70,12,58|384.47
43,35|10,32|202.85
43,36|10,32,2|244.01001
43,37|63|148.7
43,38|30,15,70|268.47998
43,39|10,32,35|261.43
43,40|31,79|239.54001
43,41|80,16,71|269.03998
43,42|63|166.12
44,0|26,70,15|266.79
44,1|56,35,36,98|343.66
44,2|56|141.95
44,3|56,2,96,72,40|400.3
44,4|78,89|233.72
44,5|78,89,10,63,59,53|448.75
44,6|56,35,57|315.66998
44,7|78,89,10,63,59|404.92
44,8|38|159.19
44,9|56,2,96,79,55|421.31
44,10|78,89|198.97
44,11|56,2,96,72,60,54|457.88
44,12|26|121.229996
44,13|78,89,10,63,59|403.21002
44,14|56,35,36,98,1|382.61002
44,15|26,70|238.64
44,16|26,70,15,82|349.80002
44,17|78,89,10,63,59,68|470.73
44,20|56,35|222.53
44,21|18|133.48999
44,22|38|158.92
44,23|78,89,10,63|387.51
44,24|26,70,15,82,16|412.88
44,25|78,89,10,63|369.62
44,27|26,70,15|309.74
44,28|78,89|241.93
44,29|90|118.07
44,30|78,89|264.36
44,31|78,89|195.95
44,32|83|124.44
44,33|78,89|255.57999
44,34|74|164.52
44,35|56|153.18
44,36|56,35|194.68999
44,37|78,89,10,63|370.48
44,39|56,35|211.76
44,40|56,2,96,72|341.4
44,41|26,70,15,82,16,71|493.66003
44,42|78,89,10,63|387.9
44,43|78,89,10|232.74
45,0|70,15|181.73999
45,1|19,56,35,36,98|463.5
45,2|19,56|261.78998
45,3|19,83,81,96,72,40|520.08
45,4|70,15|239.04999
45,5|70,15,80,63,59,53|464.59998
45,6|19,56,35,57|435.50998
45,7|70,15,80,63,59|420.77
45,9|70,15,80,63,59,13|440.63
45,10|70,15,4|282.49
45,11|70,15,80,63,59,13|485.57
45,13|70,15,80,63,59|419.06
45,14|19,56,35,36,98,1|502.45
45,15|70|153.59
45,16|70,15,82|264.75
45,17|70,15,80,63,59,68|486.58
45,18|19|177.31
45,20|19,56,35|342.37
45,21|19,93|249.26001
45,23|70,15,27|312.77002
45,24|70,15,82,16|327.83002
45,25|70,15,27,23|352.28003
45,27|70,15|224.69
45,28|70,15|251.72
45,29|38,74|189.72
45,30|70,15|215.23999
45,31|70,15,4|306.88998
45,32|19,78|238.21
45,33|70,15,80|277.5
45,34|58|123.82
45,35|19,56|273.02
45,36|19,56,35|314.53
45,37|70,15,27,23|354.30002
45,39|19,56,35|331.59998
45,40|19,83,81,96,72|461.18002
45,41|70,15,82,16,71|408.61
45,42|70,15,27|314.7
45,43|70,15,30|260.65
45,44|38|121.68
46,0|70,15|178.64
46,1|45,19,56,35,36,98|474.94
46,2|45,19,56|273.22998
46,3|45,19,83,81,96,72,40|531.52
46,4|70,15|235.95001
46,5|70,15,80,63,59,53|461.5
46,6|45,19,56,35,57|446.94998
46,7|70,15,80,63,59|417.67
