300	7406
4 110 55.60
4 112 4.08
4 114 98.80
4 118 40.33
4 124 98.38
4 142 73.78
4 145 102.34
4 146 122.33
4 152 110.76
4 157 81.24
4 163 119.20
4 168 78.45
4 171 96.90
4 182 115.12
4 192 52.11
4 194 123.49
4 195 52.98
4 200 81.30
4 215 112.65
4 218 49.42
4 219 103.46
4 221 85.64
4 222 62.84
4 223 87.29
4 226 100.05
4 227 92.85
4 228 48.67
4 236 92.67
4 240 55.51
4 245 116.76
4 249 65.35
4 252 95.93
4 257 108.40
4 265 26.29
4 269 73.37
4 275 88.49
4 279 97.12
4 280 75.17
4 293 29.20
4 294 48.14
4 297 67.11
5 6 80.62
5 8 90.70
5 15 106.60
5 17 95.66
5 19 116.65
5 20 74.70
5 32 114.36
5 33 83.17
5 34 26.19
5 38 110.97
5 44 69.77
5 48 100.91
5 58 113.34
5 61 66.43
5 75 104.18
5 79 95.73
5 80 79.44
5 90 70.37
5 91 101.93
5 93 69.57
5 102 115.40
5 112 106.94
5 114 18.43
5 118 67.92
5 120 123.08
5 124 46.12
5 125 98.40
5 127 65.91
5 136 52.79
5 146 86.41
5 152 28.37
5 155 110.21
5 159 92.78
5 168 44.13
5 176 112.41
5 180 109.04
5 195 88.92
5 198 76.63
5 201 70.86
5 205 83.93
5 206 72.67
5 213 114.33
5 227 101.62
5 228 108.90
5 233 111.04
5 234 70.94
5 235 115.94
5 236 73.09
5 241 115.60
5 252 56.60
5 257 39.16
5 263 103.36
5 265 108.00
5 269 33.50
5 270 60.39
5 273 124.77
5 278 119.36
5 282 103.86
5 283 105.24
5 286 83.21
5 290 112.49
5 293 85.41
6 9 120.88
6 12 118.26
6 22 90.20
6 26 114.19
6 32 50.72
6 33 123.51
6 34 106.80
6 38 119.47
6 44 86.90
6 58 107.47
6 88 117.77
6 90 19.70
6 91 111.65
6 110 98.51
6 112 45.33
6 114 66.42
6 118 43.64
6 121 119.63
6 124 94.46
6 136 113.26
6 142 96.24
6 152 73.68
6 159 119.66
6 167 110.86
6 168 74.19
6 172 112.60
6 180 105.84
6 182 111.37
6 192 79.41
6 195 78.41
6 201 107.31
6 205 122.65
6 218 96.90
6 221 99.58
6 222 46.65
6 223 92.51
6 226 66.16
6 227 115.85
6 228 85.74
6 235 95.37
6 236 102.71
6 240 103.00
6 249 103.92
6 252 97.45
6 257 67.77
6 265 68.28
6 269 54.70
6 279 121.28
6 280 79.43
6 283 114.00
6 293 19.44
6 294 74.99
6 297 94.64
7 23 72.32
7 31 41.08
7 37 98.18
7 51 2.24
7 62 18.78
7 73 119.93
7 89 52.03
7 98 59.68
7 99 58.02
7 100 87.17
7 101 41.66
7 130 116.76
7 143 3.49
7 147 4.60
7 151 29.98
7 160 111.61
7 166 75.70
7 187 110.30
7 189 106.72
7 191 105.50
7 254 107.01
7 258 58.57
7 264 107.18
7 267 82.44
7 291 16.40
7 292 79.11
7 296 42.56
7 298 113.98
8 15 86.48
8 17 96.50
8 20 60.51
8 34 66.40
8 46 71.52
8 49 99.80
8 61 73.35
8 73 81.37
8 75 21.28
8 79 101.03
8 80 36.58
8 93 56.09
8 95 85.42
8 96 71.42
8 102 111.10
8 114 103.12
8 120 118.88
8 124 111.41
8 125 44.15
8 127 47.02
8 136 68.66
8 144 65.24
8 149 115.75
8 152 98.58
8 155 108.28
8 159 113.58
8 160 101.26
8 166 112.52
8 168 124.18
8 176 25.00
8 183 61.11
8 187 79.11
8 189 114.92
8 198 94.51
8 201 97.94
8 205 96.68
8 206 61.18
8 216 59.60
8 220 73.31
8 229 109.36
8 230 52.58
8 233 81.54
8 234 38.28
8 237 85.40
8 241 81.38
8 244 70.78
8 246 82.43
8 250 98.81
8 252 120.73
8 254 119.33
8 256 116.01
8 257 108.51
8 259 108.29
8 263 21.02
8 264 79.95
8 267 108.84
8 268 121.60
8 269 123.42
8 270 40.72
8 273 104.80
8 282 56.97
8 286 60.05
8 288 103.14
8 290 118.99
8 298 76.37
9 11 98.62
9 12 103.27
9 19 111.54
9 26 37.89
9 32 70.96
9 38 97.02
9 44 111.67
9 67 62.82
9 68 93.65
9 69 70.00
9 71 61.75
9 88 108.13
9 90 112.05
9 97 88.26
9 103 112.15
9 109 36.25
9 110 46.58
9 112 75.58
9 118 101.69
9 135 123.54
9 142 88.33
9 145 40.72
9 157 43.20
9 163 123.21
9 171 26.34
9 190 91.48
9 192 74.96
9 194 113.97
9 195 83.85
9 200 14.20
9 207 120.62
9 215 103.43
9 218 28.34
9 219 37.49
9 221 106.99
9 222 122.61
9 223 119.25
9 227 104.75
9 228 63.14
9 236 123.61
9 239 55.51
9 240 23.77
9 249 52.27
9 265 60.51
9 275 60.27
9 279 96.91
9 280 113.13
9 281 83.15
9 293 102.12
9 294 75.39
9 297 77.31
10 12 105.68
10 13 87.77
10 28 113.93
10 57 87.21
10 60 72.76
10 72 80.01
10 76 66.38
10 78 32.91
10 81 46.08
10 88 104.51
10 135 76.06
10 153 74.82
10 161 81.68
10 163 84.73
10 170 108.70
10 182 121.35
10 190 104.40
10 194 81.43
10 197 96.32
10 208 76.86
10 221 121.33
10 242 118.84
10 245 95.97
10 279 106.36
10 285 86.92
10 287 103.85
11 19 79.31
11 24 80.08
11 26 75.58
11 30 97.41
11 33 121.00
11 38 80.49
11 43 63.93
11 44 121.61
11 52 38.85
11 59 53.89
11 67 36.77
11 68 7.93
11 69 32.40
11 70 79.47
11 86 89.31
11 97 58.14
11 103 18.60
11 109 91.15
11 110 87.85
11 116 101.86
11 133 71.65
11 145 59.75
11 146 124.20
11 150 94.55
11 157 63.77
11 164 113.50
11 171 79.77
11 195 110.27
11 200 107.59
11 203 93.60
11 207 49.90
11 212 115.99
11 213 103.64
11 215 61.47
11 218 100.51
11 219 66.16
11 227 90.45
11 228 98.76
11 236 120.20
11 239 69.76
11 240 95.97
11 255 77.72
11 265 117.95
11 281 73.91
12 22 67.77
12 32 88.55
12 57 64.18
12 65 108.75
12 71 79.69
12 72 81.00
12 78 107.27
12 88 5.60
12 108 120.71
12 109 123.23
12 112 95.28
12 135 29.99
12 142 23.80
12 153 63.57
12 161 90.15
12 163 22.20
12 172 117.73
12 182 57.60
12 190 58.95
12 192 45.46
12 194 29.98
12 200 96.25
12 217 117.53
12 218 107.81
12 221 21.80
12 222 81.21
12 223 37.87
12 226 112.19
12 240 110.10
12 243 101.88
12 245 32.20
12 249 51.30
12 265 114.68
12 275 49.64
12 279 8.84
12 280 45.29
12 287 96.42
12 293 111.47
12 294 49.40
12 297 31.63
13 28 55.20
13 57 88.55
13 60 15.84
13 65 102.78
13 72 69.62
13 76 22.28
13 78 56.47
13 81 45.97
13 108 116.87
13 126 115.12
13 139 107.85
13 153 84.13
13 161 61.50
13 170 21.16
13 173 101.19
13 182 122.79
13 188 82.05
13 197 47.92
13 208 30.22
13 217 105.37
13 238 39.73
13 242 82.44
13 243 116.32
13 245 119.01
13 285 39.49
13 287 72.33
14 27 84.93
14 42 101.62
14 55 115.37
14 82 7.02
14 83 71.58
14 84 82.10
14 85 97.21
14 104 89.57
14 115 119.46
14 119 83.17
14 138 116.96
14 140 107.65
14 141 102.79
14 148 68.90
14 181 122.00
14 184 60.41
14 185 65.27
14 193 91.35
14 196 104.31
14 209 44.77
14 211 93.44
14 248 59.11
14 251 49.31
14 261 61.74
14 277 124.26
14 299 51.02
15 18 67.50
15 19 115.30
15 20 35.28
15 21 62.10
15 33 79.28
15 34 85.70
15 36 59.72
15 38 124.88
15 41 41.78
15 44 111.43
15 46 72.86
15 47 56.08
15 48 58.49
15 49 92.92
15 61 40.25
15 74 96.32
15 75 74.72
15 79 27.47
15 80 51.57
15 93 41.88
15 95 37.37
15 111 66.21
15 116 88.40
15 124 87.04
15 127 116.40
15 146 72.18
15 150 112.71
15 155 25.08
15 164 104.83
15 168 107.86
15 174 64.09
15 176 82.54
15 198 40.11
15 203 107.21
15 212 80.33
15 213 85.16
15 216 56.52
15 227 115.47
15 229 44.77
15 230 87.74
15 233 10.28
15 234 111.49
15 236 96.42
15 244 71.79
15 246 79.75
15 252 89.03
15 254 122.27
15 256 50.99
15 260 106.36
15 263 74.07
15 269 124.20
15 270 105.43
15 282 33.10
15 284 80.01
15 288 72.29
15 290 37.63
16 17 114.77
16 25 113.62
16 39 32.03
16 40 75.18
16 42 109.64
16 50 76.46
16 53 69.37
16 54 8.23
16 55 86.89
16 56 89.89
16 58 66.44
16 63 56.40
16 64 77.52
16 66 29.40
16 77 118.29
16 87 58.66
16 91 79.94
16 92 105.05
16 102 104.19
16 105 30.30
16 106 34.54
16 107 45.21
16 113 105.81
16 119 114.60
16 120 98.54
16 121 65.55
16 122 75.47
16 128 61.16
16 129 79.26
16 131 28.01
16 132 111.65
16 134 107.65
16 137 27.15
16 138 81.59
16 141 108.75
16 156 58.45
16 158 97.25
16 159 98.32
16 162 104.40
16 167 61.44
16 169 18.70
16 172 124.66
16 175 21.15
16 177 93.46
16 179 64.82
16 180 70.62
16 181 119.18
16 199 83.27
16 201 118.13
16 202 34.06
16 204 92.84
16 205 114.81
16 210 74.41
16 211 107.03
16 224 81.18
16 226 123.90
16 231 43.33
16 235 70.38
16 247 22.05
16 266 96.06
16 271 82.69
16 273 119.44
16 277 110.11
16 278 79.00
16 283 76.78
16 289 104.28
17 34 95.12
17 39 85.11
17 53 46.24
17 54 121.93
17 58 67.42
17 63 74.41
17 64 95.92
17 75 117.70
17 80 119.97
17 91 46.15
17 96 76.04
17 102 19.96
17 107 108.41
17 114 89.73
17 120 28.10
17 125 59.55
17 127 53.33
17 128 108.52
17 136 45.98
17 137 118.69
17 144 108.15
17 149 79.00
17 152 74.36
17 154 114.62
17 159 23.42
17 167 118.18
17 176 119.17
17 180 63.33
17 181 116.10
17 183 73.34
17 199 49.17
17 201 29.53
17 202 83.92
17 205 13.92
17 206 37.09
17 220 121.52
17 231 110.41
17 234 59.96
17 235 85.79
17 237 112.49
17 241 38.23
17 247 105.80
17 250 122.02
17 253 116.27
17 257 72.88
17 259 95.02
17 262 122.75
17 263 117.50
17 269 120.73
17 270 64.00
17 273 31.85
17 274 97.71
17 277 112.63
17 278 36.10
17 283 47.50
17 286 36.54
17 289 58.84
18 20 102.75
18 21 61.81
18 33 121.54
18 36 34.56
18 41 53.45
18 46 99.78
18 47 36.39
18 48 92.18
18 49 100.28
18 61 106.10
18 74 81.54
18 79 78.16
18 80 115.70
18 93 109.31
18 94 95.11
18 95 63.21
18 111 8.62
18 116 100.42
18 146 113.33
18 150 103.79
18 155 63.67
18 164 86.73
18 174 38.22
18 198 97.56
18 203 103.50
18 212 82.94
18 213 108.58
18 216 95.12
18 229 39.65
18 233 67.35
18 244 99.31
18 246 98.70
18 254 124.34
18 256 35.00
18 260 82.68
18 282 89.40
18 284 13.82
18 288 72.69
18 290 67.00
19 20 117.10
19 21 80.73
19 26 73.66
19 30 103.32
19 32 116.52
19 33 41.76
19 34 121.59
19 36 108.25
19 38 16.90
19 41 91.68
19 43 68.79
19 44 51.23
19 47 105.94
19 48 57.27
19 52 90.86
19 59 91.47
19 61 101.64
19 67 72.79
19 68 84.23
19 69 65.52
19 79 87.90
19 90 114.36
19 93 119.41
19 94 110.66
19 103 70.70
19 110 69.25
19 112 112.77
19 116 44.03
19 118 90.29
19 124 71.45
19 133 55.36
19 145 95.79
19 146 45.72
19 150 66.84
19 155 93.98
19 157 70.97
19 164 81.92
19 168 75.82
19 171 111.19
19 174 105.84
19 195 57.28
19 198 82.74
19 203 59.00
19 207 41.51
19 212 62.49
19 213 33.85
19 215 17.85
19 218 92.37
19 219 103.38
19 227 18.11
19 228 62.87
19 236 43.56
19 239 122.24
19 240 92.48
19 252 60.53
19 255 83.09
19 265 84.82
19 269 99.76
19 290 83.05
19 293 119.08
20 21 87.70
20 33 75.85
20 34 51.59
20 36 92.42
20 38 122.21
20 41 70.08
20 44 97.52
20 46 78.96
20 47 88.49
20 48 67.90
20 49 105.73
20 61 16.29
20 74 118.21
20 75 56.63
20 79 41.02
20 80 24.39
20 93 6.64
20 95 59.46
20 111 101.12
20 114 92.89
20 116 102.84
20 118 124.93
20 124 67.45
20 125 98.93
20 127 82.43
20 136 91.77
20 144 124.25
20 146 71.43
20 152 97.95
20 155 50.52
20 168 86.39
20 174 96.14
20 176 66.13
20 183 120.69
20 198 34.94
20 201 122.78
20 206 98.37
20 212 100.64
20 213 93.93
20 216 59.63
20 227 111.78
20 229 75.89
20 230 82.05
20 233 37.13
20 234 78.43
20 236 86.16
20 244 77.80
20 246 89.01
20 252 73.39
20 256 82.73
20 257 109.89
20 263 55.75
20 269 97.48
20 270 71.33
20 282 31.85
20 284 115.28
20 286 103.42
20 288 92.64
20 290 59.74
21 30 90.16
21 33 66.78
21 36 27.53
21 38 96.00
21 41 20.70
21 43 85.70
21 44 105.41
21 47 25.43
21 48 38.41
21 59 115.56
21 61 80.97
21 79 47.17
21 80 110.03
21 93 93.63
21 94 69.60
21 95 88.57
21 103 122.12
21 111 68.17
21 116 38.78
21 124 98.04
21 133 70.26
21 146 59.17
21 150 51.93
21 155 38.19
21 164 42.77
21 168 116.34
21 174 25.39
21 198 62.30
21 203 48.02
21 207 88.81
21 212 22.59
21 213 47.44
21 215 91.11
21 216 116.15
21 227 90.42
21 229 77.28
21 233 70.44
21 236 88.39
21 252 92.75
21 255 85.41
21 256 78.46
21 282 95.19
21 284 64.54
21 288 116.11
21 290 28.02
22 32 93.97
22 50 120.77
22 56 103.45
22 57 61.20
22 65 60.34
22 72 77.59
22 88 63.22
22 90 106.94
22 108 64.62
22 112 96.81
22 121 102.11
22 126 89.76
22 135 86.12
22 139 84.64
22 142 63.41
22 153 71.98
22 156 110.64
22 161 83.79
22 163 72.61
22 167 106.76
22 172 51.37
22 182 23.55
22 188 119.01
22 192 70.67
22 194 93.15
22 210 117.78
22 217 66.86
22 221 48.09
22 222 43.90
22 223 31.02
22 226 50.71
22 235 120.04
22 243 46.81
22 245 51.41
22 249 98.40
22 275 109.53
22 279 76.00
22 280 32.59
22 287 72.99
22 293 95.46
22 294 70.26
22 297 72.58
23 31 58.31
23 37 116.68
23 46 81.04
23 49 61.84
23 51 71.30
23 62 88.86
23 73 93.33
23 74 79.38
23 75 115.87
23 89 72.44
23 95 117.24
23 98 13.17
23 99 54.88
23 100 122.69
23 101 57.63
23 143 75.50
23 144 112.06
23 147 67.71
23 151 55.78
23 160 98.58
23 166 52.57
23 176 108.37
23 187 73.42
23 189 103.13
23 216 99.93
23 220 100.60
23 230 81.86
23 237 120.63
23 244 82.19
23 246 72.99
23 250 122.16
23 254 35.05
23 258 88.77
23 260 84.30
23 263 116.66
23 264 64.15
23 267 27.68
23 288 88.73
23 291 74.02
23 292 88.68
23 296 45.25
23 298 77.52
24 30 84.98
24 43 84.38
24 52 51.81
24 59 54.31
24 67 116.19
24 68 82.75
24 69 112.48
24 70 2.43
24 86 35.32
24 94 119.25
24 97 102.14
24 103 75.96
24 133 101.97
24 150 115.95
24 203 121.15
24 207 101.43
24 255 82.49
24 281 118.80
25 29 35.99
25 35 23.58
25 40 90.29
25 50 68.43
25 54 108.15
25 56 80.33
25 66 84.45
25 77 4.80
25 87 58.09
25 92 80.99
25 105 101.94
25 106 88.29
25 108 122.50
25 113 97.65
25 117 61.66
25 121 111.59
25 122 104.84
25 123 53.05
25 126 102.09
25 129 122.02
25 131 106.64
25 132 3.40
25 134 80.19
25 137 123.30
25 139 110.94
25 156 103.59
25 158 104.23
25 162 22.30
25 169 95.85
25 173 97.33
25 175 94.21
25 177 40.45
25 179 61.04
25 186 70.30
25 188 116.98
25 204 48.64
25 210 73.12
25 214 71.10
25 224 34.48
25 225 38.70
25 232 72.11
25 266 48.98
25 271 31.73
25 272 37.62
25 276 20.35
26 32 72.13
26 33 103.56
26 38 59.41
26 43 116.45
26 44 79.86
26 52 111.16
26 59 122.32
26 67 39.79
26 68 73.17
26 69 43.26
26 71 99.56
26 90 100.12
26 97 89.08
26 103 84.60
26 109 61.00
26 110 16.84
26 112 73.22
26 116 116.98
26 118 82.89
26 124 111.99
26 133 112.30
26 142 113.42
26 145 37.32
26 146 110.72
26 157 11.96
26 168 101.02
26 171 42.95
26 192 95.16
26 195 54.79
26 200 51.90
26 207 85.83
26 213 107.34
26 215 66.10
26 218 25.57
26 219 41.69
26 227 67.68
26 228 34.77
26 236 89.34
26 239 65.37
26 240 22.32
26 249 81.82
26 252 103.34
26 265 45.93
26 269 113.06
26 275 95.40
26 281 91.51
26 293 94.82
26 294 93.86
26 297 102.69
27 42 31.89
27 45 124.38
27 55 56.06
27 63 104.31
27 64 70.99
27 82 90.72
27 83 111.70
27 107 96.14
27 115 57.71
27 119 64.18
27 122 121.91
27 128 80.46
27 129 104.80
27 137 115.88
27 138 64.82
27 141 32.68
27 148 74.07
27 149 110.69
27 154 72.85
27 181 37.78
27 184 47.60
27 185 106.46
27 196 115.94
27 199 109.59
27 209 91.14
27 211 43.04
27 231 97.96
27 247 119.83
27 248 81.34
27 251 79.20
27 253 99.78
27 261 25.86
27 262 120.37
27 274 87.95
27 277 42.00
27 289 95.16
27 295 65.74
27 299 46.26
28 60 56.47
28 72 123.48
28 76 59.25
28 78 92.35
28 81 69.17
28 161 115.94
28 170 50.87
28 188 124.16
28 197 17.85
28 208 39.51
28 238 44.86
28 242 32.31
28 285 27.23
29 35 38.87
29 50 77.40
29 56 81.67
29 65 117.68
29 66 110.66
29 77 32.21
29 87 89.84
29 92 116.25
29 106 119.45
29 108 106.07
29 117 32.07
29 121 121.50
29 123 82.85
29 126 82.19
29 132 39.37
29 134 115.22
29 139 90.02
29 156 115.59
29 162 35.54
29 169 123.69
29 172 122.05
29 173 64.73
29 175 119.15
29 177 49.40
29 179 78.37
29 186 37.17
29 188 85.96
29 204 54.22
29 210 82.08
29 214 101.59
29 217 108.79
29 224 59.26
29 225 54.52
29 232 98.32
29 266 52.29
29 271 58.71
29 272 62.55
29 276 27.29
30 36 101.57
30 38 118.36
30 41 110.60
30 43 38.98
30 47 103.29
30 48 111.80
30 52 63.71
30 59 46.84
30 68 105.03
30 69 118.74
30 70 82.55
30 86 119.49
30 94 34.72
30 103 79.54
30 116 78.63
30 133 48.00
30 146 122.24
30 150 44.19
30 164 47.45
30 174 96.22
30 203 52.63
30 207 70.44
30 212 75.25
30 213 94.22
30 215 96.68
30 227 121.34
30 255 22.25
30 284 120.12
30 290 116.76
31 37 66.55
31 46 122.56
31 49 113.05
31 51 42.11
31 62 58.91
31 73 78.92
31 89 16.51
31 98 50.74
31 99 17.56
31 100 65.97
31 101 66.30
31 130 83.62
31 143 44.17
31 144 102.37
31 147 38.54
31 151 12.08
31 160 70.97
31 165 114.44
31 166 36.58
31 178 113.01
31 187 70.76
31 189 67.46
31 191 82.97
31 220 88.97
31 230 110.14
31 237 100.01
31 244 123.54
31 246 118.34
31 250 94.98
31 254 91.32
31 258 31.53
31 264 69.31
31 267 53.87
31 268 94.34
31 291 55.10
31 292 41.93
31 296 58.89
31 298 74.17
32 33 122.94
32 38 99.79
32 44 84.55
32 67 111.92
32 69 114.80
32 71 107.49
32 88 90.33
32 90 46.64
32 109 107.03
32 110 59.71
32 112 7.42
32 114 105.75
32 118 48.92
32 124 107.32
32 135 118.15
32 142 64.80
32 145 103.10
32 152 117.12
32 157 84.09
32 163 110.23
32 168 87.31
32 171 95.91
32 182 107.39
32 190 117.85
32 192 43.14
32 194 114.61
32 195 61.25
32 200 77.92
32 215 119.39
32 218 50.01
32 219 103.53
32 221 76.84
32 222 58.21
32 223 79.05
32 226 97.14
32 227 100.78
32 228 55.09
32 236 101.51
32 240 55.93
32 245 108.04
32 249 57.71
32 252 104.91
32 257 114.08
32 265 32.36
32 269 81.35
32 275 80.93
32 279 88.19
32 280 67.22
32 293 33.43
32 294 39.16
32 297 58.20
33 34 82.76
33 36 91.30
33 38 46.79
33 41 68.10
33 43 98.90
33 44 38.87
33 47 87.87
33 48 29.57
33 61 60.10
33 67 112.39
33 69 105.87
33 79 52.34
33 80 99.03
33 90 104.22
33 93 77.81
33 94 121.31
33 95 116.65
33 103 111.31
33 110 93.42
33 112 117.20
33 114 96.71
33 116 47.85
33 118 82.32
33 124 37.54
33 133 81.96
33 146 8.22
33 150 82.15
33 152 110.69
33 155 62.58
33 157 104.59
33 164 89.42
33 168 51.58
33 174 90.90
33 195 63.38
33 198 42.47
33 203 73.36
33 207 78.89
33 212 59.70
33 213 31.39
33 215 59.58
33 218 115.37
33 227 36.71
33 228 79.70
33 229 119.03
33 233 89.20
33 236 21.73
33 240 117.46
33 252 28.75
33 255 109.37
33 256 123.54
33 257 119.78
33 265 96.20
33 269 76.50
33 270 124.74
33 282 102.63
33 290 55.07
33 293 113.74
34 38 119.47
34 41 112.20
34 44 81.65
34 46 119.84
34 48 93.01
34 61 47.17
34 75 78.41
34 79 80.16
34 80 53.40
34 90 95.92
34 91 112.69
34 93 45.73
34 95 109.83
34 96 119.29
34 102 114.97
34 114 42.83
34 118 90.66
34 120 123.21
34 124 51.28
34 125 82.08
34 127 52.39
34 136 49.13
34 146 83.52
34 152 46.36
34 155 93.83
34 159 98.62
34 168 59.26
34 176 86.91
34 180 122.88
34 183 109.37
34 195 105.53
34 198 62.88
34 201 76.44
34 205 86.04
34 206 64.12
34 213 111.76
34 216 101.51
34 227 109.23
34 230 112.06
34 233 88.69
34 234 54.45
34 236 79.44
34 241 106.34
34 244 118.76
34 252 62.05
34 257 58.30
34 263 77.57
34 269 57.26
34 270 43.61
34 273 120.29
34 278 124.66
34 282 78.79
34 283 115.94
34 286 73.13
34 290 98.61
34 293 110.91
35 40 100.53
35 50 91.66
35 56 102.53
35 66 105.94
35 77 20.32
35 87 77.05
35 92 83.46
35 105 119.92
35 106 106.76
35 113 100.83
35 117 51.83
35 122 115.16
35 123 45.11
35 126 117.49
35 131 124.76
35 132 24.20
35 134 81.85
35 158 109.88
35 162 44.23
35 169 116.39
35 173 103.49
35 175 116.03
35 177 63.00
35 179 84.59
35 186 62.82
35 188 124.83
35 204 70.89
35 210 96.40
35 214 63.72
35 224 57.70
35 225 17.12
35 232 59.46
35 266 70.76
35 271 54.61
35 272 23.92
35 276 11.65
36 38 123.43
36 41 25.93
36 43 106.17
36 46 115.74
36 47 4.10
36 48 61.79
36 49 123.75
36 61 90.44
36 74 110.84
36 79 57.35
36 80 111.25
36 93 98.96
36 94 73.22
36 95 74.69
36 111 41.52
36 116 65.90
36 124 118.60
36 133 92.71
36 146 83.26
36 150 71.49
36 155 43.49
36 164 56.40
36 174 5.36
36 198 76.16
36 203 70.11
36 207 114.04
36 212 48.40
36 213 74.85
36 215 118.39
36 216 105.59
36 227 117.55
36 229 57.63
36 233 64.82
36 236 113.01
36 244 114.98
36 246 117.80
36 252 114.95
36 255 102.34
36 256 56.91
36 260 114.28
36 282 90.36
36 284 37.29
36 288 96.39
36 290 40.70
37 45 67.33
37 51 100.07
37 62 110.43
37 73 66.86
37 89 50.20
37 96 102.41
37 98 113.25
37 99 62.17
37 100 26.88
37 130 18.78
37 143 99.97
37 144 83.71
37 147 97.89
37 149 110.32
37 151 77.23
37 154 119.02
37 160 46.43
37 165 50.65
37 166 67.61
37 178 53.26
37 183 108.86
37 187 78.48
37 189 32.70
37 191 28.55
37 220 74.30
37 237 67.99
37 250 55.78
37 253 92.17
37 258 39.61
37 259 86.05
37 262 71.72
37 264 86.06
37 267 98.90
37 268 40.38
37 274 114.01
37 291 114.52
37 292 28.04
37 298 78.68
38 41 105.27
38 43 82.21
38 44 41.95
38 47 120.89
38 48 68.64
38 52 98.73
38 59 101.85
38 61 106.17
38 67 66.08
38 68 84.03
38 69 60.19
38 79 97.46
38 90 100.24
38 93 123.66
38 97 124.49
38 103 75.64
38 109 117.57
38 110 53.18
38 112 96.22
38 114 118.70
38 116 60.47
38 118 76.28
38 124 68.21
38 133 70.41
38 145 85.76
38 146 52.92
38 150 83.45
38 155 105.32
38 157 58.60
38 164 98.81
38 168 67.89
38 171 99.29
38 174 121.31
