100	1041
11 33 121.00
11 38 80.49
11 43 63.93
11 44 121.61
11 48 130.71
11 52 38.85
11 59 53.89
11 67 36.77
11 68 7.93
11 69 32.40
11 70 79.47
11 71 147.52
11 86 89.31
11 94 125.81
11 97 58.14
12 13 146.62
12 22 67.77
12 26 132.40
12 32 88.55
12 57 64.18
12 60 139.99
12 65 108.75
12 71 79.69
12 72 81.00
12 76 136.70
12 78 107.27
12 81 132.32
12 88 5.60
12 90 126.44
13 22 143.99
13 28 55.20
13 57 88.55
13 60 15.84
13 65 102.78
13 72 69.62
13 76 22.28
13 78 56.47
13 81 45.97
13 88 142.38
14 27 84.93
14 42 101.62
14 55 115.37
14 64 145.53
14 82 7.02
14 83 71.58
14 84 82.10
14 85 97.21
15 18 67.50
15 19 115.30
15 20 35.28
15 21 62.10
15 33 79.28
15 34 85.70
15 36 59.72
15 38 124.88
15 41 41.78
15 43 144.56
15 44 111.43
15 46 72.86
15 47 56.08
15 48 58.49
15 49 92.92
15 61 40.25
15 74 96.32
15 75 74.72
15 79 27.47
15 80 51.57
15 93 41.88
15 94 129.41
15 95 37.37
16 17 114.77
16 25 113.62
16 27 141.29
16 29 139.92
16 35 134.64
16 39 32.03
16 40 75.18
16 42 109.64
16 50 76.46
16 53 69.37
16 54 8.23
16 55 86.89
16 56 89.89
16 58 66.44
16 63 56.40
16 64 77.52
16 66 29.40
16 77 118.29
16 87 58.66
16 91 79.94
16 92 105.05
17 20 134.72
17 34 95.12
17 39 85.11
17 42 136.40
17 53 46.24
17 54 121.93
17 55 131.42
17 58 67.42
17 61 137.80
17 63 74.41
17 64 95.92
17 66 142.39
17 73 131.43
17 75 117.70
17 80 119.97
17 90 139.91
17 91 46.15
17 93 128.11
17 96 76.04
18 19 142.27
18 20 102.75
18 21 61.81
18 30 127.60
18 33 121.54
18 36 34.56
18 41 53.45
18 43 138.13
18 46 99.78
18 47 36.39
18 48 92.18
18 49 100.28
18 61 106.10
18 74 81.54
18 75 129.12
18 79 78.16
18 80 115.70
18 93 109.31
18 94 95.11
18 95 63.21
19 20 117.10
19 21 80.73
19 24 142.59
19 26 73.66
19 30 103.32
19 32 116.52
19 33 41.76
19 34 121.59
19 36 108.25
19 38 16.90
19 41 91.68
19 43 68.79
19 44 51.23
19 47 105.94
19 48 57.27
19 52 90.86
19 59 91.47
19 61 101.64
19 67 72.79
19 68 84.23
19 69 65.52
19 70 140.97
19 79 87.90
19 80 140.62
19 90 114.36
19 93 119.41
19 94 110.66
19 97 129.03
20 21 87.70
20 33 75.85
20 34 51.59
20 36 92.42
20 38 122.21
20 41 70.08
20 44 97.52
20 46 78.96
20 47 88.49
20 48 67.90
20 49 105.73
20 61 16.29
20 73 136.77
20 74 118.21
20 75 56.63
20 79 41.02
20 80 24.39
20 90 137.25
20 93 6.64
20 95 59.46
20 96 131.16
21 30 90.16
21 33 66.78
21 34 125.18
21 36 27.53
21 38 96.00
21 41 20.70
21 43 85.70
21 44 105.41
21 46 129.54
21 47 25.43
21 48 38.41
21 49 142.33
21 52 126.41
21 59 115.56
21 61 80.97
21 67 147.40
21 68 145.88
21 69 138.95
21 74 133.62
21 75 136.55
21 79 47.17
21 80 110.03
21 93 93.63
21 94 69.60
21 95 88.57
22 32 93.97
22 50 120.77
22 56 103.45
22 57 61.20
22 58 140.30
22 60 144.68
22 65 60.34
22 71 143.03
22 72 77.59
22 76 144.37
22 78 129.79
22 88 63.22
22 90 106.94
23 31 58.31
23 37 116.68
23 46 81.04
23 49 61.84
23 51 71.30
23 62 88.86
23 73 93.33
23 74 79.38
23 75 115.87
23 80 142.92
23 89 72.44
23 95 117.24
23 96 148.15
23 98 13.17
23 99 54.88
24 30 84.98
24 43 84.38
24 52 51.81
24 59 54.31
24 67 116.19
24 68 82.75
24 69 112.48
24 70 2.43
24 86 35.32
24 94 119.25
24 97 102.14
25 29 35.99
25 35 23.58
25 39 145.62
25 40 90.29
25 50 68.43
25 54 108.15
25 56 80.33
25 65 137.03
25 66 84.45
25 77 4.80
25 87 58.09
25 92 80.99
26 32 72.13
26 33 103.56
26 38 59.41
26 43 116.45
26 44 79.86
26 48 127.91
26 52 111.16
26 59 122.32
26 67 39.79
26 68 73.17
26 69 43.26
26 71 99.56
26 88 136.58
26 90 100.12
26 97 89.08
27 39 125.23
27 40 136.43
27 42 31.89
27 45 124.38
27 53 131.33
27 54 139.58
27 55 56.06
27 63 104.31
27 64 70.99
27 82 90.72
27 83 111.70
27 85 138.65
28 57 142.18
28 60 56.47
28 72 123.48
28 76 59.25
28 78 92.35
28 81 69.17
29 35 38.87
29 40 126.06
29 50 77.40
29 54 135.74
29 56 81.67
29 65 117.68
29 66 110.66
29 77 32.21
29 87 89.84
29 92 116.25
30 33 125.54
30 36 101.57
30 38 118.36
30 41 110.60
30 43 38.98
30 47 103.29
30 48 111.80
30 52 63.71
30 59 46.84
30 67 126.81
30 68 105.03
30 69 118.74
30 70 82.55
30 79 134.74
30 86 119.49
30 94 34.72
31 37 66.55
31 45 133.87
31 46 122.56
31 49 113.05
31 51 42.11
31 62 58.91
31 73 78.92
31 74 136.03
31 75 139.09
31 89 16.51
31 96 135.21
31 98 50.74
31 99 17.56
32 33 122.94
32 34 138.57
32 38 99.79
32 44 84.55
32 57 137.52
32 67 111.92
32 68 145.22
32 69 114.80
32 71 107.49
32 88 90.33
32 90 46.64
33 34 82.76
33 36 91.30
33 38 46.79
33 41 68.10
33 43 98.90
33 44 38.87
33 46 149.34
33 47 87.87
33 48 29.57
33 52 128.84
33 59 126.26
33 61 60.10
33 67 112.39
33 68 126.00
33 69 105.87
33 75 132.10
33 79 52.34
33 80 99.03
33 90 104.22
33 93 77.81
33 94 121.31
33 95 116.65
34 36 137.29
34 38 119.47
34 41 112.20
34 44 81.65
34 46 119.84
34 47 133.20
34 48 93.01
34 49 148.88
34 53 134.29
34 58 127.51
34 61 47.17
34 73 146.26
34 75 78.41
34 79 80.16
34 80 53.40
34 90 95.92
34 91 112.69
34 93 45.73
34 95 109.83
34 96 119.29
35 40 100.53
35 50 91.66
35 54 128.62
35 56 102.53
35 66 105.94
35 77 20.32
35 87 77.05
35 92 83.46
36 38 123.43
36 41 25.93
36 43 106.17
36 44 130.16
36 46 115.74
36 47 4.10
36 48 61.79
36 49 123.75
36 52 147.21
36 59 134.58
36 61 90.44
36 74 110.84
36 75 132.64
36 79 57.35
36 80 111.25
36 93 98.96
36 94 73.22
36 95 74.69
37 45 67.33
37 51 100.07
37 62 110.43
37 73 66.86
37 75 146.99
37 89 50.20
37 96 102.41
37 98 113.25
37 99 62.17
38 41 105.27
38 43 82.21
38 44 41.95
38 47 120.89
38 48 68.64
38 52 98.73
38 59 101.85
38 61 106.17
38 67 66.08
38 68 84.03
38 69 60.19
38 70 148.99
38 79 97.46
38 80 144.75
38 90 100.24
38 93 123.66
38 94 127.29
38 97 124.49
39 40 97.11
39 42 95.44
39 50 104.73
39 53 38.90
39 54 37.90
39 55 76.72
39 56 115.71
39 58 52.08
39 63 26.60
39 64 55.38
39 66 61.40
39 87 89.89
39 91 57.73
39 92 129.39
39 96 147.63
40 42 108.42
40 50 105.70
40 53 135.04
40 54 66.99
40 55 86.16
40 56 124.11
40 58 141.48
40 63 108.61
40 64 106.00
40 66 64.94
40 77 94.56
40 83 103.00
40 85 102.60
40 87 47.55
40 92 33.10
41 43 105.81
41 44 106.62
41 46 109.13
41 47 21.90
41 48 38.75
41 49 123.07
41 52 146.20
41 59 135.86
41 61 65.90
41 74 116.69
41 75 116.47
41 79 32.04
41 80 91.20
41 93 76.36
41 94 88.08
41 95 68.41
42 45 144.01
42 53 106.94
42 54 107.75
42 55 24.42
42 58 143.05
42 63 77.06
42 64 44.19
42 66 129.70
42 82 106.04
42 83 106.79
42 85 130.63
42 87 139.56
42 91 139.04
42 92 135.41
43 44 119.81
43 47 106.41
43 48 93.46
43 52 41.06
43 59 30.37
43 61 148.92
43 67 89.24
43 68 71.85
43 69 80.87
43 70 82.26
43 79 121.98
43 86 113.38
43 94 62.22
43 97 120.98
44 47 126.71
44 48 68.39
44 52 140.39
44 59 142.39
44 61 81.44
44 67 101.57
44 68 124.44
44 69 97.57
44 75 149.14
44 79 86.68
44 80 116.69
44 90 67.24
44 93 96.95
44 95 148.18
45 73 107.18
45 89 117.52
45 96 106.22
45 99 128.14
46 47 113.67
46 48 131.26
46 49 29.38
46 51 149.68
46 61 94.63
46 73 94.32
46 74 54.40
46 75 50.29
46 79 99.82
46 80 66.53
46 89 129.38
46 93 81.02
46 95 41.31
46 96 123.51
46 98 94.09
46 99 108.88
47 48 58.32
47 49 122.57
47 52 147.46
47 59 135.17
47 61 86.36
47 74 110.67
47 75 129.38
47 79 53.25
47 80 107.54
47 93 95.01
47 94 75.76
47 95 72.48
48 52 129.72
48 59 123.34
48 61 55.56
48 67 129.84
48 68 136.91
48 69 122.26
48 74 149.93
48 75 123.60
48 79 31.60
48 80 92.28
48 90 132.57
48 93 72.15
48 94 100.52
48 95 94.60
49 51 133.08
49 61 120.69
49 73 105.61
49 74 31.53
49 75 78.85
49 79 120.37
49 80 95.49
49 89 123.15
49 93 108.54
49 95 56.21
49 96 144.54
49 98 74.85
49 99 102.58
50 53 133.99
50 54 75.86
50 56 18.42
50 58 106.91
50 63 131.11
50 65 94.56
50 66 52.97
50 77 71.35
50 87 58.48
50 91 127.86
50 92 117.73
51 62 18.76
51 73 120.84
51 74 148.80
51 89 53.54
51 98 58.56
51 99 58.84
52 59 16.95
52 67 74.54
52 68 45.18
52 69 68.49
52 70 50.30
52 86 74.81
52 94 96.03
52 97 87.08
53 54 76.17
53 55 95.53
53 56 141.41
53 58 43.00
53 63 32.65
53 64 62.83
53 66 97.88
53 87 127.99
53 91 32.48
53 96 112.04
54 55 84.34
54 56 90.48
54 58 74.67
54 63 60.48
54 64 78.46
54 66 25.32
54 77 112.88
54 87 52.00
54 91 88.00
54 92 96.83
55 58 127.08
55 63 63.32
55 64 35.60
55 66 105.61
55 82 118.70
55 83 104.76
55 85 124.94
55 87 115.24
55 91 126.20
55 92 115.05
56 57 132.20
56 58 109.80
56 63 142.31
56 65 76.56
56 66 69.31
56 72 135.58
56 77 82.47
56 87 76.89
56 91 131.14
56 92 135.71
57 60 86.14
57 65 57.66
57 71 139.95
57 72 18.95
57 76 84.90
57 78 68.84
57 81 90.01
57 88 58.98
58 63 66.14
58 64 99.51
58 66 87.13
58 87 119.57
58 90 119.86
58 91 21.36
58 96 142.96
59 67 87.83
59 68 60.85
59 69 80.95
59 70 52.27
59 86 83.20
59 94 79.70
59 97 104.03
60 65 109.27
60 72 67.74
60 76 6.51
60 78 42.66
60 81 30.14
60 88 136.15
61 74 131.12
61 75 72.00
61 79 34.13
61 80 38.98
61 90 124.37
61 93 17.77
61 95 71.35
61 96 142.32
62 73 137.78
62 89 67.90
62 98 75.86
62 99 76.20
63 64 33.39
63 66 85.45
63 87 111.06
63 91 62.93
63 92 141.71
63 96 126.92
64 66 103.34
64 82 149.69
64 83 140.36
64 87 122.24
64 91 94.86
64 92 138.07
64 96 130.10
65 66 145.33
65 72 59.03
65 76 111.50
65 77 136.82
65 78 112.95
65 81 126.68
65 88 103.16
66 77 89.08
66 87 32.44
66 91 104.03
66 92 88.79
67 68 33.50
67 69 8.78
67 70 115.73
67 71 116.53
67 86 120.88
67 90 136.95
67 97 58.93
68 69 30.95
68 70 82.35
68 71 140.81
68 86 88.79
68 94 133.69
68 97 50.45
69 70 111.86
69 71 124.95
69 86 119.67
69 90 137.04
69 94 142.09
69 97 64.32
70 86 37.70
70 94 116.82
70 97 102.96
71 88 85.26
71 97 113.52
72 76 66.94
72 78 56.07
72 81 74.55
72 88 76.09
73 74 136.99
73 75 80.24
73 80 112.78
73 89 72.26
73 93 133.97
73 95 132.08
73 96 57.56
73 98 97.93
73 99 62.04
74 75 104.25
74 79 122.34
74 80 113.87
74 89 148.06
74 93 122.43
74 95 60.00
74 98 90.88
74 99 128.07
75 79 93.92
75 80 33.17
75 89 140.05
75 93 54.31
75 95 66.79
75 96 84.94
75 98 127.46
75 99 122.23
76 78 36.84
76 81 23.77
76 88 133.03
77 87 62.89
77 92 84.18
78 81 25.07
78 88 104.47
79 80 64.46
79 90 143.07
79 93 46.66
79 94 116.73
79 95 64.58
80 90 147.56
80 93 21.22
80 95 61.13
80 96 107.83
81 88 129.45
82 83 67.66
82 84 75.11
82 85 92.42
83 84 64.65
83 85 28.31
83 92 102.12
84 85 64.25
85 87 148.47
85 92 92.62
86 97 89.00
87 91 136.29
87 92 61.68
88 90 126.76
89 96 126.19
89 98 66.18
89 99 20.70
90 91 121.01
90 93 133.66
91 96 121.94
93 95 64.44
93 96 126.07
94 95 147.85
95 98 130.39
96 99 118.96
98 99 51.17
