200	4446
4 117 64.81
4 120 64.47
4 126 112.03
4 129 116.08
4 130 100.47
4 132 74.34
4 133 86.02
4 134 9.13
4 136 111.05
4 138 71.94
4 139 86.94
4 142 44.20
4 149 133.59
4 150 18.37
4 153 117.25
4 157 64.17
4 161 98.73
4 162 142.43
4 163 137.49
4 164 133.29
4 165 101.76
4 167 83.37
4 173 148.19
4 177 56.41
4 179 111.84
4 183 77.18
4 186 92.87
4 189 114.53
4 190 146.24
4 195 107.77
5 7 47.82
5 9 74.80
5 11 90.43
5 13 70.96
5 17 56.71
5 25 142.45
5 37 140.27
5 51 37.22
5 53 48.72
5 59 130.61
5 64 81.10
5 68 53.39
5 76 130.47
5 95 53.60
5 97 115.82
5 101 83.26
5 102 56.75
5 119 145.08
5 122 145.73
5 124 128.86
5 146 52.27
5 156 38.90
5 160 86.39
5 170 108.23
5 174 114.87
5 180 120.57
5 181 78.91
5 196 130.85
5 199 138.21
6 14 85.11
6 20 95.11
6 36 142.26
6 39 126.63
6 48 84.23
6 57 74.18
6 65 97.88
6 72 122.78
6 86 87.12
6 88 145.99
6 91 32.83
6 92 24.50
6 96 148.74
6 98 126.76
6 103 145.40
6 106 103.59
6 109 54.18
6 111 68.01
6 131 118.89
6 135 30.00
6 141 119.09
6 144 122.97
6 145 8.41
6 166 122.02
6 182 149.68
6 193 102.18
7 9 75.66
7 11 111.05
7 13 59.14
7 17 90.41
7 23 135.82
7 25 96.34
7 37 94.29
7 42 134.47
7 51 15.60
7 53 16.67
7 55 135.26
7 59 86.79
7 63 109.85
7 64 121.21
7 68 39.09
7 73 149.00
7 76 86.57
7 95 11.56
7 101 86.48
7 102 98.05
7 105 148.72
7 110 145.87
7 112 145.76
7 119 97.63
7 123 141.28
7 129 138.64
7 146 39.49
7 156 64.58
7 160 40.60
7 170 68.36
7 174 68.25
7 180 144.14
7 181 102.58
7 183 148.08
7 189 109.90
7 196 83.80
8 12 61.88
8 19 125.38
8 22 3.40
8 26 106.40
8 34 100.08
8 38 68.62
8 45 42.05
8 46 37.95
8 47 112.08
8 58 56.54
8 61 36.22
8 62 142.27
8 67 88.92
8 70 93.43
8 74 124.36
8 75 127.50
8 87 54.17
8 108 32.08
8 113 137.44
8 121 42.97
8 126 147.90
8 130 143.52
8 148 124.31
8 152 99.32
8 153 140.45
8 161 149.67
8 163 80.30
8 168 115.41
8 169 96.83
8 171 122.26
8 175 120.81
8 184 84.25
8 185 33.36
8 190 94.28
9 11 45.38
9 13 21.57
9 17 55.07
9 40 129.33
9 51 62.75
9 53 59.50
9 54 88.45
9 55 86.59
9 59 105.02
9 60 121.82
9 63 128.41
9 64 85.38
9 66 129.70
9 68 36.82
9 77 112.15
9 79 131.39
9 95 87.19
9 97 107.56
9 99 102.13
9 101 10.85
9 102 73.90
9 110 92.72
9 112 93.35
9 119 149.10
9 122 147.89
9 123 78.57
9 124 122.99
9 139 143.98
9 146 36.24
9 151 137.57
9 156 41.98
9 160 107.96
9 170 78.85
9 174 104.29
9 179 139.07
9 180 76.42
9 181 43.83
9 187 109.43
9 189 115.51
9 196 139.76
9 199 125.87
10 15 126.03
10 27 114.27
10 28 43.10
10 30 68.38
10 31 27.15
10 32 95.66
10 33 57.61
10 43 33.77
10 47 144.93
10 49 119.93
10 55 115.89
10 59 111.99
10 63 94.41
10 78 113.63
10 79 120.40
10 80 76.55
10 81 112.71
10 82 120.53
10 83 121.31
10 89 18.79
10 94 102.50
10 96 147.31
10 104 82.90
10 105 147.76
10 107 115.26
10 110 120.74
10 112 119.15
10 114 110.94
10 116 147.82
10 117 46.08
10 119 148.53
10 120 107.07
10 123 144.30
10 126 133.21
10 129 116.61
10 130 143.91
10 132 106.50
10 133 112.01
10 134 36.33
10 136 103.50
10 138 114.92
10 139 44.81
10 142 84.91
10 149 146.27
10 150 35.26
10 153 139.93
10 157 37.69
10 161 142.07
10 165 65.42
10 167 69.03
10 170 128.91
10 174 135.73
10 177 94.52
10 179 68.42
10 182 144.13
10 183 66.27
10 186 112.82
10 189 87.37
10 195 147.04
11 13 66.51
11 17 39.85
11 40 117.03
11 51 95.91
11 53 97.05
11 54 65.05
11 55 113.89
11 60 112.07
11 64 54.10
11 66 85.49
11 68 76.37
11 77 70.19
11 79 147.89
11 95 122.34
11 97 65.87
11 99 106.48
11 101 38.37
11 102 56.31
11 110 115.62
11 112 116.75
11 122 106.68
11 123 94.63
11 124 80.81
11 127 122.55
11 146 75.23
11 151 95.41
11 156 52.01
11 160 148.14
11 170 124.16
11 174 149.39
11 178 141.64
11 180 33.14
11 181 12.33
11 187 77.64
11 188 136.83
11 199 81.91
12 15 130.93
12 19 97.30
12 22 59.97
12 26 68.81
12 34 144.67
12 38 33.84
12 44 121.21
12 45 22.57
12 46 24.08
12 47 52.84
12 58 89.50
12 61 53.32
12 67 28.87
12 70 39.01
12 74 124.63
12 75 128.32
12 82 149.29
12 87 19.79
12 104 112.39
12 108 43.21
12 113 140.35
12 114 116.74
12 116 103.72
12 120 95.89
12 121 90.32
12 126 97.68
12 130 89.49
12 138 92.15
12 142 139.16
12 143 148.32
12 149 124.50
12 152 117.17
12 153 91.35
12 154 137.32
12 161 95.93
12 163 18.85
12 168 122.68
12 169 85.65
12 171 90.65
12 172 148.74
12 173 123.24
12 175 124.30
12 177 145.86
12 184 128.24
12 185 44.03
12 186 107.56
12 190 53.26
12 192 137.85
12 195 140.70
13 17 68.56
13 25 133.57
13 33 144.26
13 37 132.20
13 40 144.09
13 51 48.79
13 53 42.46
13 54 107.50
13 55 84.91
13 59 85.08
13 60 135.96
13 63 109.07
13 64 101.07
13 68 20.97
13 76 130.77
13 77 133.69
13 79 133.80
13 95 70.30
13 97 126.37
13 99 111.76
13 101 31.43
13 102 85.68
13 110 93.46
13 112 93.73
13 117 146.47
13 119 127.53
13 123 84.42
13 124 141.84
13 139 133.30
13 146 21.22
13 156 48.18
13 157 145.00
13 160 87.81
13 170 58.72
13 174 82.89
13 179 133.01
13 180 97.98
13 181 63.46
13 183 143.90
13 187 129.66
13 189 97.88
13 196 118.25
13 199 145.62
14 20 135.57
14 39 149.00
14 57 123.11
14 65 14.98
14 91 116.76
14 92 95.31
14 98 115.52
14 103 144.82
14 109 129.87
14 131 67.51
14 135 106.94
14 141 77.35
14 145 87.22
14 193 112.56
14 197 146.69
15 16 110.52
15 27 71.10
15 28 98.13
15 30 61.65
15 33 121.40
15 41 140.23
15 43 107.03
15 47 112.64
15 67 118.42
15 70 93.11
15 80 79.71
15 82 18.78
15 87 149.15
15 89 138.77
15 94 39.05
15 100 91.60
15 104 74.48
15 105 131.33
15 107 76.96
15 114 24.68
15 116 32.43
15 117 122.97
15 120 55.32
15 126 147.65
15 129 124.24
15 130 42.14
15 132 38.65
15 133 56.46
15 134 94.49
15 138 50.74
15 140 109.05
15 142 41.39
15 150 91.15
15 153 148.56
15 154 97.53
15 157 129.77
15 161 35.95
15 162 75.91
15 163 113.35
15 164 98.04
15 172 79.74
15 177 32.62
15 183 120.31
15 186 136.46
15 190 93.72
15 192 71.22
15 195 23.38
15 198 118.25
16 23 52.78
16 24 63.08
16 25 88.02
16 27 48.73
16 28 113.38
16 30 103.91
16 33 108.70
16 37 90.38
16 41 103.39
16 42 54.72
16 43 122.78
16 59 127.72
16 63 110.27
16 71 53.41
16 73 71.38
16 76 103.98
16 80 81.09
16 82 92.38
16 94 82.75
16 100 46.75
16 105 33.42
16 107 44.85
16 114 127.86
16 116 139.67
16 117 119.38
16 119 84.58
16 129 56.35
16 132 79.81
16 133 60.50
16 134 147.88
16 140 96.85
16 142 116.59
16 150 130.14
16 157 131.25
16 158 104.34
16 160 143.17
16 161 145.89
16 162 62.11
16 164 12.90
16 172 139.82
16 174 125.21
16 176 46.50
16 177 103.73
16 183 100.50
16 189 130.73
16 192 140.83
16 195 104.55
16 196 98.49
16 198 17.44
17 51 74.95
17 53 80.72
17 54 104.80
17 55 139.86
17 64 33.27
17 66 108.97
17 68 66.69
17 77 99.95
17 95 100.33
17 97 64.04
17 99 142.98
17 101 56.09
17 102 19.37
17 110 144.33
17 112 145.19
17 122 100.53
17 123 126.33
17 124 78.83
17 146 65.16
17 151 123.17
17 156 26.31
17 160 130.72
17 170 125.50
17 174 144.19
17 180 65.30
17 181 27.59
17 187 115.25
17 199 85.87
18 19 81.90
18 21 72.46
18 26 111.56
18 29 93.20
18 32 144.41
18 35 141.34
18 36 142.78
18 38 146.55
18 44 61.03
18 49 107.26
18 50 31.54
18 52 140.17
18 56 73.31
18 62 99.22
18 69 21.66
18 74 84.60
18 75 83.23
18 78 110.50
18 81 121.04
18 83 103.53
18 84 41.89
18 85 21.74
18 90 50.06
18 93 11.71
18 103 147.00
18 113 80.86
18 115 117.93
18 118 119.46
18 125 68.69
18 126 112.83
18 128 106.22
18 136 124.69
18 137 138.94
18 143 38.06
18 147 54.81
18 149 83.55
18 152 121.77
18 153 111.98
18 155 76.45
18 159 66.88
18 168 99.04
18 169 103.00
18 171 89.09
18 173 71.30
18 175 90.88
18 186 126.83
18 191 114.42
18 194 106.92
19 22 126.24
19 26 30.33
19 29 117.36
19 32 142.79
19 34 139.34
19 38 65.26
19 44 26.65
19 45 95.41
19 46 106.74
19 47 78.53
19 49 105.70
19 50 86.80
19 52 138.97
19 56 85.43
19 58 97.67
19 61 141.19
19 62 93.25
19 67 83.47
19 69 73.59
19 70 123.42
19 74 56.98
19 75 59.63
19 78 99.80
19 81 122.93
19 83 98.00
19 84 122.83
19 85 88.20
19 87 83.99
19 90 66.21
19 93 73.61
19 104 131.75
19 108 93.76
19 113 69.64
19 118 123.90
19 120 136.67
19 121 116.56
19 125 75.66
19 126 55.52
19 128 125.08
19 136 117.99
19 138 139.66
19 143 52.87
19 147 78.49
19 149 51.95
19 152 81.84
19 153 49.62
19 155 140.18
19 159 129.54
19 163 99.90
19 167 141.27
19 168 67.20
19 169 35.74
19 171 8.65
19 173 39.86
19 175 61.89
19 184 128.26
19 185 131.31
19 186 75.80
19 190 145.46
19 191 149.47
19 194 127.41
20 32 139.59
20 35 69.35
20 36 48.37
20 39 37.15
20 48 102.64
20 57 21.59
20 65 139.41
20 72 93.81
20 81 140.85
20 86 102.30
20 88 66.52
20 91 86.26
20 92 71.11
20 96 76.09
20 98 73.10
20 103 71.33
20 106 87.38
20 109 134.38
20 111 120.96
20 115 148.72
20 131 114.62
20 135 71.74
20 137 98.49
20 141 104.42
20 145 86.73
20 155 115.30
20 159 124.31
20 166 53.92
20 182 82.38
20 191 94.06
20 193 41.88
20 197 122.86
21 29 114.31
21 36 137.34
21 39 143.62
21 44 133.42
21 50 74.93
21 56 128.27
21 62 140.74
21 69 87.85
21 74 142.57
21 75 139.95
21 84 38.70
21 85 75.69
21 90 104.74
21 93 80.24
21 98 138.68
21 103 116.68
21 113 132.55
21 115 55.41
21 118 147.00
21 125 128.06
21 128 126.42
21 137 96.87
21 143 108.87
21 147 112.21
21 155 80.35
21 159 79.11
21 173 141.72
21 175 147.42
21 191 137.54
21 194 125.41
21 197 104.95
22 26 106.59
22 34 103.48
22 38 68.35
22 45 40.82
22 46 35.92
22 47 110.73
22 58 59.58
22 61 32.83
22 62 145.04
22 67 87.39
22 70 90.74
22 74 126.59
22 75 129.77
22 87 53.26
22 108 32.58
22 113 139.84
22 121 46.35
22 126 147.49
22 130 140.65
22 148 127.71
22 152 102.11
22 153 140.10
22 161 146.78
22 163 78.21
22 168 117.88
22 169 98.32
22 171 122.91
22 175 123.15
22 184 87.65
22 185 30.03
22 190 91.14
23 24 62.43
23 25 39.51
23 27 88.08
23 28 130.04
23 30 134.86
23 33 113.00
23 37 41.53
23 41 143.19
23 42 2.00
23 43 136.78
23 53 144.00
23 59 102.15
23 63 94.13
23 71 60.25
23 73 34.56
23 76 52.46
23 80 105.55
23 82 139.05
23 94 124.20
23 95 128.12
23 100 97.62
23 105 27.07
23 107 82.42
23 117 124.96
23 119 43.92
23 129 52.87
23 132 122.38
23 133 102.56
23 140 144.63
23 157 136.07
23 158 127.47
23 160 95.46
23 162 114.50
23 164 65.16
23 170 120.98
23 174 90.29
23 176 48.44
23 177 143.94
23 183 103.98
23 189 114.91
23 196 53.47
23 198 58.29
24 25 98.55
24 27 111.71
24 37 100.03
24 41 96.33
24 42 62.83
24 71 10.75
24 73 43.43
24 76 105.01
24 80 143.19
24 94 144.43
24 100 80.46
24 105 71.67
24 107 107.93
24 119 106.14
24 129 104.68
24 132 141.12
24 133 122.65
24 140 110.30
24 158 68.12
24 162 100.06
24 164 72.59
24 176 17.68
24 196 113.83
24 198 49.84
25 27 111.29
25 28 132.28
25 30 147.15
25 33 108.21
25 37 2.42
25 42 38.22
25 43 136.35
25 51 111.03
25 53 104.64
25 59 75.06
25 63 76.24
25 68 122.44
25 71 98.22
25 73 59.81
25 76 19.03
25 80 116.47
25 94 145.25
25 95 88.87
25 100 134.52
25 105 55.58
25 107 105.44
25 117 119.54
25 119 17.14
25 129 60.38
25 132 144.42
25 133 125.86
25 146 123.72
25 157 128.85
25 160 56.11
25 162 149.95
25 164 99.07
25 170 88.28
25 174 56.90
25 176 86.73
25 183 100.02
25 189 94.14
25 196 15.61
25 198 96.62
26 29 142.45
26 32 146.73
26 34 142.43
26 38 39.73
26 44 52.42
26 45 70.84
26 46 81.62
26 47 50.10
26 49 113.75
26 50 116.95
26 56 101.64
26 58 92.56
26 61 116.44
26 62 113.52
26 67 53.14
26 69 101.22
26 70 93.11
26 74 77.26
26 75 80.61
26 78 105.22
26 81 130.07
26 83 105.74
26 85 115.84
26 87 58.28
26 90 94.78
26 93 103.73
26 104 110.12
26 108 74.41
26 113 92.15
26 114 141.01
26 116 145.53
26 118 144.05
26 120 110.76
26 121 107.68
26 125 92.44
26 126 46.62
26 128 148.63
26 130 129.30
26 134 148.87
26 136 122.45
26 138 112.73
26 143 79.52
26 147 99.42
26 149 61.30
26 152 91.12
26 153 38.83
26 161 135.04
26 163 69.80
26 167 139.00
26 168 83.21
26 169 41.52
26 171 22.50
26 173 56.15
26 175 80.35
26 184 128.90
26 185 106.44
26 186 65.54
26 190 115.33
27 28 71.79
27 30 55.60
27 31 140.33
27 33 77.58
27 37 113.66
27 41 128.22
27 42 90.01
27 43 82.15
27 59 120.40
27 63 97.28
27 71 101.79
27 73 115.56
27 76 130.00
27 80 38.06
27 82 52.41
27 89 132.41
27 94 36.22
27 100 62.77
27 104 114.00
27 105 61.11
27 107 5.86
27 114 83.42
27 116 103.13
27 117 85.50
27 119 100.60
27 120 110.56
27 129 54.89
27 130 112.88
27 132 34.31
27 133 14.70
27 134 100.71
27 138 110.62
27 139 135.69
27 140 109.01
27 142 68.47
27 150 84.32
27 157 96.55
27 158 143.51
27 161 106.89
27 162 63.78
27 164 40.00
27 170 146.73
27 172 124.98
27 174 127.56
27 176 95.22
27 177 56.55
27 183 71.77
27 189 113.80
27 192 121.93
27 195 74.00
27 196 115.92
27 198 63.10
28 30 36.58
28 31 68.57
28 32 137.08
28 33 29.88
28 37 134.03
28 42 131.42
28 43 10.56
28 55 134.07
28 59 95.29
28 63 72.14
28 78 148.90
28 80 33.77
28 82 87.79
28 89 61.75
28 94 66.47
28 100 134.30
28 104 83.86
28 105 106.70
28 107 72.41
28 110 142.10
28 112 140.50
28 114 90.39
28 116 125.81
28 117 26.16
28 119 115.81
28 120 98.98
28 129 77.42
28 130 126.46
28 132 69.93
28 133 71.29
28 134 44.25
28 136 141.64
28 138 104.63
28 139 68.01
28 142 61.90
28 150 24.45
28 157 31.64
28 161 122.91
28 162 132.37
28 164 108.73
28 165 107.48
28 167 108.91
28 170 118.30
28 174 115.00
28 177 65.63
28 179 99.11
28 183 34.70
28 186 134.51
28 189 75.26
28 195 115.79
28 196 127.94
28 198 130.26
29 34 114.63
29 44 117.77
29 50 61.79
29 52 52.49
29 58 125.13
29 62 38.52
29 69 111.48
29 74 66.97
29 75 63.31
29 84 115.16
29 85 114.90
29 90 55.77
29 93 84.85
29 113 51.18
29 118 32.73
29 121 144.33
29 128 13.33
29 143 114.41
29 147 143.50
29 148 113.42
29 152 81.48
29 168 68.51
29 169 106.94
29 171 125.66
29 173 137.73
29 175 66.49
29 184 118.43
29 194 13.73
30 31 95.51
30 33 62.35
30 37 149.24
30 42 136.58
30 43 45.41
30 47 128.00
30 59 125.76
30 63 101.26
30 67 143.67
30 70 133.70
30 80 30.68
30 82 52.79
30 89 84.18
30 94 34.28
30 100 112.20
30 104 63.03
30 105 108.47
30 107 59.06
30 114 54.93
30 116 89.46
30 117 62.05
30 119 132.38
30 120 69.42
30 126 142.01
30 129 87.12
30 130 91.15
30 132 38.39
30 133 47.98
30 134 46.13
30 136 149.11
30 138 73.31
30 139 102.88
30 140 149.60
30 142 27.04
30 150 33.56
30 153 146.04
30 157 68.18
30 161 87.17
30 162 105.92
30 163 146.33
30 164 95.59
30 165 133.07
30 167 121.02
30 172 139.42
30 174 142.22
30 177 29.08
30 179 132.74
30 183 63.41
30 186 124.54
30 189 108.72
30 190 143.02
30 192 131.99
30 195 80.29
30 196 146.44
30 198 118.70
31 32 78.88
31 33 76.14
31 35 141.87
31 43 58.41
31 49 109.71
31 55 100.04
31 56 143.35
31 59 118.69
31 63 105.74
31 72 149.30
31 78 105.86
31 79 96.15
31 80 102.34
31 81 99.21
31 82 147.48
31 83 112.77
31 88 129.71
31 89 15.77
31 94 129.65
31 96 121.35
31 99 139.51
31 104 102.34
31 107 140.95
31 110 102.59
31 112 101.07
31 114 135.96
31 117 64.21
31 120 128.59
31 123 126.52
31 125 147.68
31 126 138.12
31 129 137.00
31 132 133.64
31 133 138.78
31 134 59.49
31 136 92.35
31 138 136.92
31 139 35.73
31 142 110.98
31 149 145.15
31 150 62.23
31 153 145.47
31 157 53.04
31 165 38.91
31 166 147.45
31 167 57.51
31 170 130.80
31 174 143.54
31 177 121.24
31 179 47.05
31 182 117.68
31 183 85.18
31 186 118.16
31 189 93.61
31 191 140.80
32 35 73.42
32 36 113.48
32 39 131.68
32 43 128.90
32 44 124.38
32 47 144.53
32 49 39.35
32 56 71.86
32 69 123.31
32 72 133.25
32 78 43.00
32 79 123.69
32 81 23.43
32 83 45.93
32 85 125.49
32 88 79.74
32 89 77.27
32 93 149.61
32 96 79.82
32 104 120.34
32 106 148.96
32 117 140.73
32 120 147.42
32 125 78.90
32 126 101.89
32 134 104.45
32 136 24.81
32 139 111.13
32 143 118.69
32 147 90.02
32 149 90.86
32 150 119.89
32 153 109.51
32 155 114.73
32 157 130.54
32 159 111.80
32 165 56.99
32 166 104.81
32 167 29.55
32 171 140.08
32 173 104.56
32 179 102.71
32 182 83.00
32 186 88.75
32 191 64.07
33 37 109.70
33 42 114.07
33 43 29.60
33 53 147.23
33 55 115.50
33 59 65.42
33 63 42.42
33 68 149.22
33 73 147.56
33 76 125.04
33 79 142.35
33 80 44.20
33 82 108.18
33 89 75.40
33 94 85.31
33 100 139.07
33 104 113.71
33 105 93.49
33 107 75.88
33 110 125.16
33 112 123.63
33 114 117.28
33 117 11.96
33 119 91.20
33 120 128.41
33 123 144.77
33 129 60.92
33 132 87.86
33 133 82.56
33 134 72.00
33 138 133.69
33 139 60.35
33 142 89.17
33 150 53.31
33 157 23.39
33 160 130.29
33 161 149.45
33 162 141.33
33 164 107.46
33 165 113.03
33 167 126.63
33 170 88.85
33 174 85.41
33 176 146.92
33 177 90.08
33 179 92.06
33 183 9.04
33 189 46.41
33 195 136.14
33 196 101.85
33 198 126.14
34 38 126.57
34 45 122.64
34 46 127.06
34 52 73.46
34 58 55.79
34 61 136.24
34 62 83.68
34 74 95.73
34 75 96.16
34 87 126.81
34 90 128.44
34 108 101.73
34 113 97.45
34 118 84.62
34 121 57.68
34 128 106.37
34 148 24.96
34 152 59.52
34 168 80.84
34 169 104.69
34 171 142.68
34 175 89.02
34 184 16.52
34 185 132.91
34 194 108.65
35 36 41.51
35 39 58.58
35 48 141.84
35 49 82.86
35 56 92.18
35 57 88.31
35 69 126.04
35 72 105.24
35 78 94.28
35 79 139.70
35 81 71.67
35 83 90.21
35 84 127.75
35 85 119.62
35 86 139.90
35 88 37.03
35 89 145.16
35 91 146.23
35 92 137.51
35 96 49.70
35 98 111.68
35 103 89.57
35 106 112.33
35 115 146.19
35 125 101.93
35 135 135.21
35 136 84.12
35 137 110.84
35 143 134.14
35 147 101.74
35 149 131.04
35 155 76.47
35 159 80.84
35 165 106.95
35 166 56.91
35 167 102.82
35 173 138.42
35 179 146.32
35 182 59.36
35 186 148.99
35 191 28.57
35 193 93.87
35 197 143.89
36 39 19.46
36 48 145.15
36 49 115.11
36 56 113.92
36 57 69.93
36 69 132.80
36 72 122.25
36 78 127.03
36 81 107.60
36 83 121.37
36 84 117.62
36 85 122.46
36 86 144.13
36 88 65.63
36 91 134.55
36 92 118.79
36 96 79.40
36 98 70.31
36 103 48.84
36 106 122.64
36 115 114.78
36 125 122.89
36 131 128.84
36 135 120.08
36 136 120.39
36 137 72.50
36 141 115.86
36 143 146.60
36 145 133.97
36 147 117.45
36 155 67.13
36 159 75.96
36 165 147.89
36 166 71.95
36 167 143.03
36 182 88.82
36 191 54.73
36 193 56.25
36 197 104.42
37 42 40.20
37 43 137.98
37 51 109.05
37 53 102.80
37 59 75.14
37 63 77.10
37 68 120.80
37 71 99.90
37 73 60.78
37 76 16.82
37 80 118.57
37 94 147.57
37 95 86.70
37 100 136.84
37 105 57.99
37 107 107.82
37 117 120.96
37 119 18.50
37 129 62.57
37 132 146.76
37 133 128.23
37 146 122.07
37 157 130.15
37 160 53.97
37 164 101.46
37 170 87.68
37 174 56.36
37 176 88.47
37 183 101.58
37 189 94.68
37 196 14.76
37 198 98.85
38 44 90.57
38 45 31.11
38 46 42.02
38 47 51.48
38 50 146.35
38 56 141.16
38 58 71.23
38 61 76.83
38 62 123.42
38 67 35.69
38 69 138.76
38 70 68.31
38 74 91.64
38 75 95.34
38 78 141.43
38 83 142.95
38 87 18.83
38 90 120.02
38 93 137.41
38 104 118.90
38 108 37.76
38 113 107.46
38 114 135.93
38 116 130.20
38 120 109.78
38 121 79.90
38 125 132.06
38 126 79.32
38 130 114.69
38 138 108.57
38 143 117.59
38 147 139.10
38 149 100.23
38 152 88.88
38 153 71.83
38 161 121.05
38 163 43.45
38 168 91.06
38 169 52.13
38 171 59.57
38 173 95.88
38 175 91.85
38 184 110.92
38 185 66.84
38 186 94.29
38 190 86.28
39 48 139.12
39 49 134.56
39 56 132.86
39 57 57.44
39 65 149.18
39 69 148.79
39 72 123.40
39 78 146.47
39 81 126.78
39 83 140.83
39 84 128.48
39 85 137.59
39 86 138.55
39 88 75.72
39 91 122.23
39 92 103.98
39 96 88.80
39 98 54.06
39 103 39.18
39 106 120.62
39 115 113.64
39 125 141.67
39 131 110.44
39 135 106.69
39 136 139.56
39 137 65.91
39 141 97.75
39 145 118.51
39 147 135.53
39 155 80.69
39 159 90.42
39 166 75.59
39 182 97.53
39 191 74.16
39 193 36.80
39 197 94.88
40 48 94.64
40 54 54.08
40 55 101.29
40 60 9.39
40 66 117.13
40 72 91.60
40 77 97.31
40 79 84.98
40 86 92.50
40 91 145.42
40 96 144.40
40 99 45.96
40 101 119.19
40 106 95.51
40 109 146.68
40 110 90.63
40 111 113.49
40 112 92.12
40 123 74.65
40 127 61.35
40 144 71.21
40 151 105.45
40 166 142.10
40 178 40.46
40 179 135.32
40 180 103.30
40 181 129.20
40 182 135.21
40 187 60.94
40 188 67.28
41 42 144.56
41 71 90.45
41 73 137.89
41 82 132.00
41 94 141.50
41 100 65.52
41 105 134.63
41 107 128.89
41 132 137.26
41 133 128.76
41 140 33.33
41 154 124.98
41 158 47.75
41 162 69.17
41 164 99.28
41 172 102.82
41 176 99.48
41 192 112.06
41 195 118.94
41 198 88.79
42 43 138.08
42 51 149.24
42 53 142.81
42 59 102.06
42 63 94.52
42 71 60.98
42 73 33.56
42 76 50.76
42 80 107.19
42 82 141.03
42 94 126.12
42 95 126.67
42 100 99.45
42 105 28.97
42 107 84.35
42 117 126.03
42 119 43.34
42 129 54.16
42 132 124.32
42 133 104.51
42 140 146.29
42 157 137.09
42 158 128.28
42 160 94.06
42 162 116.40
42 164 67.13
42 170 120.56
42 174 89.75
42 176 49.22
42 177 145.82
42 183 105.06
42 189 115.21
42 196 52.42
42 198 60.02
43 55 125.23
43 59 93.44
43 63 71.60
43 78 143.02
43 79 141.70
43 80 44.09
43 81 144.79
43 82 97.49
43 89 52.57
43 94 76.59
43 100 144.74
43 104 86.01
43 105 114.36
43 107 82.58
43 110 132.87
43 112 131.26
43 114 97.71
43 116 133.73
43 117 21.86
43 119 119.56
43 120 103.59
43 129 83.92
43 130 133.45
43 132 80.14
43 133 81.84
43 134 42.49
43 136 134.78
43 138 109.83
43 139 57.92
43 142 69.29
43 150 24.77
